Date,State of charge
2012-01-23 13:00:00,82
2012-01-23 13:00:00,82
2012-01-23 13:32:00,81
2012-01-23 13:40:00,76
2012-01-23 13:49:00,76
2012-01-23 13:50:00,76
2012-01-23 16:58:00,75
2012-01-23 17:31:00,67
2012-01-23 17:36:00,67
2012-01-23 17:49:00,57
2012-01-23 18:18:00,57
2012-01-23 22:08:00,100
2012-01-24 01:31:00,98
2012-01-24 01:55:00,100
2012-01-24 07:17:00,100
2012-01-24 07:35:00,87
2012-01-24 07:37:00,87
2012-01-24 07:38:00,87
2012-01-24 08:51:00,87
2012-01-24 09:00:00,84
2012-01-24 14:33:00,84
2012-01-24 14:41:00,80
2012-01-24 15:01:00,80
2012-01-24 15:11:00,74
2012-01-24 17:01:00,74
2012-01-24 17:18:00,58
2012-01-24 17:24:00,58
2012-01-24 18:16:00,52
2012-01-24 19:42:00,52
2012-01-24 23:33:00,100
2012-01-25 07:15:00,100
2012-01-25 07:29:00,88
2012-01-25 16:41:00,88
2012-01-25 16:51:00,81
2012-01-25 16:57:00,81
2012-01-25 17:03:00,75
2012-01-25 17:07:00,75
2012-01-25 17:10:00,74
2012-01-25 20:25:00,74
2012-01-25 22:54:00,99
2012-01-26 07:12:00,99
2012-01-26 07:27:00,87
2012-01-26 14:14:00,87
2012-01-26 14:18:00,84
2012-01-26 14:23:00,84
2012-01-26 14:27:00,82
2012-01-26 14:46:00,82
2012-01-26 14:53:00,78
2012-01-26 15:42:00,78
2012-01-26 15:48:00,75
2012-01-26 15:50:00,75
2012-01-26 16:07:00,62
2012-01-26 16:25:00,62
2012-01-26 16:43:00,47
2012-01-26 18:16:00,47
2012-01-26 18:26:00,37
2012-01-26 19:27:00,37
2012-01-26 19:39:00,28
2012-01-27 07:05:00,100
2012-01-27 07:21:00,89
2012-01-27 13:42:00,89
2012-01-27 13:55:00,79
2012-01-27 13:58:00,78
2012-01-27 13:59:00,78
2012-01-27 14:01:00,78
2012-01-27 16:09:00,99
2012-01-27 21:31:00,28
2012-01-27 21:50:00,98
2012-01-27 22:07:00,100
2012-01-28 02:32:00,100
2012-01-28 16:42:00,100
2012-01-28 16:43:00,100
2012-01-28 17:42:00,99
2012-01-28 17:51:00,99
2012-01-28 17:54:00,98
2012-01-28 18:09:00,100
2012-01-29 11:13:00,100
2012-01-29 11:24:00,91
2012-01-29 11:33:00,91
2012-01-29 11:40:00,85
2012-01-29 11:55:00,85
2012-01-29 12:03:00,80
2012-01-29 15:03:00,80
2012-01-29 15:05:00,78
2012-01-29 15:06:00,78
