Date,State of charge
2012-01-18 12:23:00,69
2012-01-18 12:24:00,69
2012-01-19 11:34:00,69
2012-01-19 11:39:00,67
2012-01-19 11:41:00,67
2012-01-19 11:42:00,67
2012-01-19 17:27:00,67
2012-01-19 17:32:00,67
2012-01-19 17:32:00,67
2012-01-19 18:04:00,45
2012-01-19 18:41:00,45
2012-01-19 18:42:00,44
2012-01-19 18:42:00,44
2012-01-19 18:48:00,46
2012-01-19 18:50:00,46
2012-01-19 19:07:00,25
2012-01-19 21:48:00,25
2012-01-19 22:04:00,12
2012-01-20 00:08:00,69
2012-01-20 00:35:00,45
2012-01-20 10:41:00,98
2012-01-20 10:43:00,96
2012-01-20 10:53:00,96
2012-01-20 10:56:00,95
2012-01-20 15:06:00,94
2012-01-20 15:34:00,69
2012-01-20 22:46:00,12
2012-01-21 00:36:00,45
2012-01-21 04:53:00,100
2012-01-21 04:59:00,100
2012-01-21 11:30:00,100
2012-01-21 11:57:00,73
2012-01-21 18:25:00,72
2012-01-21 19:02:00,38
2012-01-21 19:05:00,38
2012-01-21 19:26:00,17
2012-01-22 09:07:00,98
2012-01-22 09:08:00,96
2012-01-22 09:16:00,96
2012-01-22 09:26:00,84
2012-01-22 09:29:00,84
2012-01-22 09:33:00,82
2012-01-22 13:34:00,99
2012-01-22 13:35:00,99
2012-01-22 16:44:00,99
2012-01-22 17:08:00,70
2012-01-22 17:08:00,70
2012-01-22 19:27:00,17
2012-01-22 19:30:00,99
2012-01-22 21:56:00,98
2012-01-22 22:22:00,74
2012-01-23 01:30:00,100
2012-01-23 05:12:00,74
2012-01-23 05:37:00,47
2012-01-23 05:40:00,47
2012-01-23 09:52:00,100
2012-01-23 12:44:00,99
2012-01-23 12:47:00,97
2012-01-23 13:49:00,89
2012-01-23 13:51:00,89
2012-01-23 14:05:00,89
2012-01-23 14:13:00,84
2012-01-23 14:13:00,84
2012-01-23 15:47:00,99
2012-01-23 17:58:00,99
2012-01-23 18:04:00,94
2012-01-23 19:28:00,93
2012-01-23 19:34:00,90
2012-01-23 19:39:00,89
2012-01-23 19:43:00,87
2012-01-23 19:43:00,87
2012-01-23 22:14:00,100
2012-01-25 02:40:00,96
2012-01-25 03:03:00,70
2012-01-25 09:43:00,70
2012-01-25 09:50:00,66
2012-01-25 09:55:00,66
2012-01-25 09:56:00,66
2012-01-25 10:32:00,66
2012-01-25 11:02:00,43
2012-01-25 11:02:00,43
2012-01-25 15:32:00,100
2012-01-25 18:06:00,99
2012-01-25 18:15:00,92
2012-01-25 20:51:00,91
2012-01-25 21:00:00,81
2012-01-25 21:00:00,81
2012-01-25 23:21:00,98
2012-01-26 10:33:00,75
2012-01-26 10:42:00,70
2012-01-26 11:51:00,70
2012-01-26 12:21:00,35
2012-01-26 12:22:00,35
2012-01-26 16:55:00,100
2012-01-27 04:07:00,100
2012-01-27 04:33:00,84
2012-01-27 11:22:00,84
2012-01-27 11:49:00,65
2012-01-27 11:49:00,65
2012-01-27 14:04:00,95
2012-01-27 14:06:00,95
2012-01-27 14:08:00,94
2012-01-27 14:16:00,94
2012-01-27 14:18:00,93
2012-01-27 14:20:00,93
2012-01-27 14:31:00,79
2012-01-27 14:36:00,79
2012-01-27 14:40:00,76
2012-01-27 14:47:00,76
2012-01-27 14:52:00,74
2012-01-27 14:58:00,74
2012-01-27 15:13:00,61
2012-01-27 15:13:00,61
2012-01-27 18:15:00,100
2012-01-27 18:17:00,99
2012-01-27 18:31:00,85
2012-01-27 18:39:00,85
2012-01-27 18:42:00,84
2012-01-27 19:54:00,84
2012-01-27 20:10:00,68
2012-01-27 20:10:00,68
2012-01-27 23:04:00,98
2012-01-28 16:09:00,98
2012-01-28 16:12:00,98
2012-01-28 16:17:00,98
2012-01-28 16:20:00,97
2012-01-29 10:51:00,97
2012-01-29 10:55:00,94
2012-01-29 10:58:00,94
2012-01-29 11:03:00,92
2012-01-29 19:18:00,92
2012-01-29 19:31:00,74
2012-01-29 19:35:00,74
2012-01-29 19:49:00,61
2012-01-29 19:49:00,61
2012-01-29 23:00:00,100
2012-01-30 07:29:00,100
2012-01-30 08:05:00,74
2012-01-30 14:47:00,74
2012-01-30 15:15:00,46
2012-01-30 15:17:00,46
2012-01-30 15:20:00,44
2012-01-30 17:55:00,44
2012-01-30 18:00:00,41
2012-01-30 18:14:00,41
2012-01-30 18:18:00,39
2012-01-30 19:36:00,37
2012-01-30 19:41:00,34
2012-01-30 19:41:00,34
2012-01-31 00:02:00,76
2012-01-31 00:28:00,52
2012-01-31 00:46:00,100
2012-01-31 15:49:00,99
2012-01-31 16:19:00,76
2012-02-01 00:28:00,52
2012-02-01 04:38:00,100
2012-02-01 11:50:00,100
2012-02-01 12:14:00,83
2012-02-01 20:09:00,83
2012-02-01 20:34:00,63
2012-02-01 20:36:00,63
2012-02-02 00:06:00,99
2012-02-02 13:34:00,99
2012-02-02 13:52:00,82
2012-02-02 13:56:00,82
2012-02-02 13:58:00,81
2012-02-02 14:11:00,81
2012-02-02 14:14:00,79
2012-02-02 21:27:00,79
2012-02-02 21:41:00,61
2012-02-03 09:48:00,99
2012-02-03 09:51:00,98
2012-02-03 09:52:00,98
2012-02-03 09:55:00,98
2012-02-03 10:36:00,98
2012-02-03 10:40:00,96
2012-02-03 17:44:00,96
2012-02-03 18:15:00,68
2012-02-03 21:41:00,61
2012-02-04 01:11:00,68
2012-02-04 01:19:00,100
2012-02-04 01:39:00,36
2012-02-04 01:40:00,36
2012-02-04 06:40:00,100
2012-02-04 07:32:00,98
2012-02-04 08:03:00,36
2012-02-04 08:06:00,36
2012-02-04 14:25:00,98
2012-02-04 14:30:00,97
2012-02-04 14:59:00,58
2012-02-04 20:33:00,58
2012-02-04 21:00:00,25
2012-02-05 10:47:00,99
2012-02-05 11:12:00,71
2012-02-05 20:08:00,71
2012-02-05 20:37:00,42
2012-02-05 21:02:00,25
2012-02-06 02:37:00,100
2012-02-06 09:15:00,100
2012-02-06 09:23:00,93
2012-02-06 09:54:00,93
2012-02-06 09:56:00,93
2012-02-06 10:17:00,93
2012-02-06 10:25:00,86
2012-02-06 11:56:00,86
2012-02-06 11:58:00,85
2012-02-06 12:03:00,85
2012-02-06 12:07:00,84
2012-02-06 17:55:00,84
2012-02-06 18:00:00,79
2012-02-06 19:24:00,79
2012-02-06 19:28:00,76
2012-02-06 19:34:00,76
2012-02-06 19:37:00,74
2012-02-06 19:38:00,74
2012-02-06 20:37:00,42
2012-02-06 23:58:00,97
2012-02-07 01:10:00,100
2012-02-07 07:11:00,97
2012-02-07 07:39:00,72
2012-02-07 15:46:00,72
2012-02-07 16:13:00,43
2012-02-07 16:19:00,43
2012-02-07 16:24:00,41
2012-02-07 16:24:00,41
2012-02-07 17:47:00,66
2012-02-07 17:50:00,66
2012-02-07 17:59:00,60
2012-02-07 17:59:00,60
2012-02-07 19:47:00,95
2012-02-07 19:48:00,95
2012-02-07 19:52:00,91
2012-02-07 20:03:00,90
2012-02-07 20:07:00,86
2012-02-07 20:07:00,86
2012-02-07 21:53:00,100
2012-02-07 21:54:00,99
2012-02-07 22:20:00,74
2012-02-08 05:15:00,73
2012-02-08 05:39:00,41
2012-02-08 05:39:00,41
2012-02-08 10:11:00,100
2012-02-08 13:00:00,99
2012-02-08 13:03:00,97
2012-02-08 13:11:00,97
2012-02-08 13:12:00,97
2012-02-08 13:18:00,97
2012-02-08 13:21:00,95
2012-02-08 21:48:00,95
2012-02-08 22:12:00,65
2012-02-09 05:16:00,65
2012-02-09 05:42:00,45
2012-02-09 05:42:00,45
2012-02-09 10:04:00,100
2012-02-10 09:34:00,100
2012-02-10 09:59:00,74
2012-02-10 17:18:00,74
2012-02-10 17:43:00,47
2012-02-10 17:43:00,47
2012-02-10 18:13:00,56
2012-02-10 18:14:00,56
2012-02-10 18:27:00,43
2012-02-10 18:34:00,43
2012-02-10 18:44:00,37
2012-02-10 20:14:00,37
2012-02-10 20:29:00,20
2012-02-11 11:30:00,100
2012-02-11 11:43:00,87
2012-02-11 13:50:00,86
2012-02-11 13:54:00,83
2012-02-11 14:09:00,83
2012-02-11 14:13:00,80
2012-02-11 14:17:00,80
2012-02-11 14:35:00,60
2012-02-11 20:29:00,20
