Date,State of charge
2012-01-01 11:14:00,99
2012-01-01 11:15:00,99
2012-01-03 08:51:00,99
2012-01-03 09:00:00,88
2012-01-03 17:45:00,88
2012-01-03 17:49:00,85
2012-01-03 21:05:00,85
2012-01-03 21:15:00,75
2012-01-03 21:16:00,75
2012-01-03 23:25:00,97
2012-01-04 08:40:00,97
2012-01-04 08:48:00,87
2012-01-04 08:50:00,87
2012-01-04 08:52:00,86
2012-01-04 17:40:00,86
2012-01-04 17:44:00,83
2012-01-04 22:17:00,83
2012-01-04 22:27:00,73
2012-01-04 22:28:00,73
2012-01-05 00:45:00,98
2012-01-05 13:02:00,98
2012-01-05 13:22:00,83
2012-01-05 17:40:00,83
2012-01-05 17:41:00,82
2012-01-05 17:49:00,82
2012-01-05 18:00:00,72
2012-01-05 18:01:00,72
2012-01-05 20:20:00,97
2012-01-06 08:46:00,97
2012-01-06 08:56:00,86
2012-01-06 17:35:00,86
2012-01-06 17:38:00,84
2012-01-06 17:46:00,84
2012-01-06 17:56:00,74
2012-01-06 17:57:00,74
2012-01-06 20:43:00,98
2012-01-07 08:37:00,98
2012-01-07 08:46:00,87
2012-01-07 08:51:00,87
2012-01-07 08:53:00,86
2012-01-07 13:18:00,86
2012-01-07 13:29:00,78
2012-01-07 15:53:00,78
2012-01-07 17:53:00,97
2012-01-08 08:08:00,97
2012-01-08 08:27:00,75
2012-01-08 09:45:00,75
2012-01-08 09:59:00,63
2012-01-08 10:00:00,63
2012-01-08 10:07:00,56
2012-01-08 10:08:00,56
2012-01-08 13:30:00,100
2012-01-09 09:14:00,100
2012-01-09 09:26:00,89
2012-01-09 09:31:00,89
2012-01-09 09:55:00,69
2012-01-09 11:03:00,69
2012-01-09 11:05:00,69
2012-01-09 11:07:00,69
2012-01-09 11:31:00,48
2012-01-09 17:14:00,48
2012-01-09 17:25:00,39
2012-01-09 17:26:00,39
2012-01-09 21:55:00,100
2012-01-10 08:52:00,100
2012-01-10 09:01:00,89
2012-01-10 09:41:00,89
2012-01-10 09:43:00,88
2012-01-10 09:49:00,88
2012-01-10 09:53:00,85
2012-01-10 17:45:00,85
2012-01-10 17:49:00,82
2012-01-10 21:15:00,82
2012-01-10 21:19:00,80
2012-01-10 21:20:00,80
2012-01-10 21:28:00,72
2012-01-10 21:28:00,72
2012-01-10 23:56:00,99
2012-01-11 08:42:00,99
2012-01-11 08:52:00,90
2012-01-11 17:52:00,90
2012-01-11 17:57:00,87
2012-01-11 19:30:00,86
2012-01-11 19:41:00,75
2012-01-11 19:43:00,75
2012-01-11 21:52:00,96
2012-01-12 08:42:00,96
2012-01-12 08:51:00,87
2012-01-12 08:53:00,87
2012-01-12 08:55:00,86
2012-01-12 17:42:00,86
2012-01-12 17:45:00,83
2012-01-12 21:43:00,83
2012-01-12 21:45:00,81
2012-01-12 21:46:00,81
2012-01-12 21:54:00,73
2012-01-12 21:55:00,73
2012-01-13 00:13:00,97
2012-01-13 08:41:00,97
2012-01-13 08:51:00,86
2012-01-13 17:54:00,86
2012-01-13 17:56:00,84
2012-01-13 18:09:00,84
2012-01-13 18:18:00,76
2012-01-13 18:18:00,76
2012-01-13 20:24:00,97
2012-01-14 08:35:00,97
2012-01-14 08:44:00,87
2012-01-14 08:47:00,87
2012-01-14 08:49:00,86
2012-01-14 13:02:00,86
2012-01-14 13:06:00,83
2012-01-14 17:24:00,83
2012-01-14 17:27:00,81
2012-01-14 17:28:00,80
2012-01-14 17:37:00,72
2012-01-15 08:16:00,62
2012-01-15 08:35:00,43
2012-01-15 09:10:00,43
2012-01-15 09:14:00,39
2012-01-15 11:46:00,39
2012-01-15 11:56:00,31
2012-01-15 16:47:00,31
2012-01-15 16:50:00,30
2012-01-15 16:53:00,30
2012-01-15 17:01:00,23
2012-01-15 17:16:00,23
2012-01-15 22:50:00,100
2012-01-16 10:25:00,100
2012-01-16 10:35:00,91
2012-01-16 10:39:00,91
2012-01-16 10:41:00,90
2012-01-16 17:49:00,90
2012-01-16 17:53:00,88
2012-01-16 18:09:00,88
2012-01-16 18:18:00,80
2012-01-16 18:18:00,80
2012-01-16 20:16:00,98
2012-01-17 08:44:00,98
2012-01-17 08:53:00,89
2012-01-17 17:40:00,89
2012-01-17 17:42:00,87
2012-01-17 17:45:00,87
2012-01-17 17:51:00,86
2012-01-17 21:10:00,86
2012-01-17 21:21:00,76
2012-01-17 21:21:00,76
2012-01-17 23:20:00,96
2012-01-18 08:45:00,95
2012-01-18 08:55:00,86
2012-01-18 18:05:00,86
2012-01-18 18:08:00,84
2012-01-18 18:19:00,84
2012-01-18 18:23:00,82
2012-01-18 19:18:00,82
2012-01-18 19:28:00,73
2012-01-18 19:31:00,73
2012-01-18 21:47:00,98
2012-01-19 08:41:00,98
2012-01-19 08:50:00,89
2012-01-19 17:33:00,89
2012-01-19 17:36:00,86
2012-01-19 17:41:00,86
2012-01-19 17:43:00,85
2012-01-19 17:54:00,85
2012-01-19 17:56:00,84
2012-01-19 18:01:00,84
2012-01-19 18:04:00,83
2012-01-19 22:44:00,83
2012-01-19 22:54:00,73
2012-01-20 08:38:00,93
2012-01-20 08:49:00,84
2012-01-20 08:51:00,84
2012-01-20 08:53:00,83
2012-01-20 17:43:00,83
2012-01-20 17:47:00,80
2012-01-20 21:35:00,80
2012-01-20 21:38:00,78
2012-01-20 21:40:00,78
2012-01-20 21:48:00,70
2012-01-20 21:48:00,70
2012-01-20 22:55:00,73
2012-01-21 00:22:00,98
2012-01-21 01:20:00,97
2012-01-21 10:41:00,98
2012-01-21 10:49:00,89
2012-01-21 10:50:00,89
2012-01-21 10:52:00,87
2012-01-21 15:57:00,87
2012-01-21 16:00:00,85
2012-01-21 16:06:00,85
2012-01-21 16:15:00,78
2012-01-21 16:15:00,78
2012-01-21 18:29:00,98
2012-01-22 10:19:00,98
2012-01-22 10:29:00,87
2012-01-22 12:46:00,87
2012-01-22 12:50:00,85
2012-01-22 13:01:00,85
2012-01-22 13:05:00,83
2012-01-22 18:36:00,83
2012-01-22 18:46:00,73
2012-01-22 18:49:00,73
2012-01-22 21:06:00,98
2012-01-23 09:27:00,92
2012-01-23 09:57:00,98
2012-01-23 10:03:00,98
2012-01-23 10:15:00,88
2012-01-23 10:18:00,88
2012-01-23 10:20:00,87
2012-01-23 12:58:00,87
2012-01-23 13:00:00,85
2012-01-23 13:01:00,85
2012-01-23 13:03:00,85
2012-01-23 13:15:00,85
2012-01-23 13:23:00,81
2012-01-23 17:01:00,81
2012-01-23 17:05:00,77
2012-01-23 17:09:00,77
2012-01-23 17:19:00,68
2012-01-23 17:19:00,68
2012-01-23 18:49:00,92
2012-01-23 18:49:00,92
2012-01-23 19:01:00,81
2012-01-23 19:16:00,81
2012-01-23 19:28:00,71
2012-01-23 19:28:00,71
2012-01-23 21:43:00,98
2012-01-23 21:43:00,98
2012-01-23 22:19:00,70
2012-01-23 22:20:00,70
2012-01-24 00:43:00,99
2012-01-24 08:49:00,93
2012-01-24 08:59:00,84
2012-01-24 17:41:00,82
2012-01-24 17:43:00,81
2012-01-24 17:50:00,81
2012-01-24 17:53:00,79
2012-01-24 22:02:00,79
2012-01-24 22:16:00,66
2012-01-25 08:47:00,92
2012-01-25 08:58:00,82
2012-01-25 17:34:00,82
2012-01-25 17:41:00,78
2012-01-25 22:17:00,66
2012-01-25 22:42:00,75
2012-01-25 22:53:00,64
2012-01-26 01:16:00,98
2012-01-26 08:44:00,89
2012-01-26 08:55:00,79
2012-01-26 13:00:00,78
2012-01-26 13:03:00,76
2012-01-26 13:14:00,76
2012-01-26 13:17:00,75
2012-01-26 17:35:00,74
2012-01-26 17:58:00,55
2012-01-26 17:59:00,54
2012-01-26 18:01:00,53
