Date,State of charge
2012-01-02 16:19:00,92
2012-01-02 16:21:00,92
2012-01-02 16:34:00,92
2012-01-02 16:35:00,91
2012-01-02 23:12:00,98
2012-01-02 23:13:00,98
2012-01-02 23:13:00,98
2012-01-02 23:14:00,98
2012-01-03 09:35:00,98
2012-01-03 09:52:00,81
2012-01-03 10:47:00,81
2012-01-03 11:06:00,68
2012-01-03 20:28:00,68
2012-01-03 20:29:00,67
2012-01-03 23:53:00,99
2012-01-03 23:54:00,99
2012-01-05 13:52:00,99
2012-01-05 14:05:00,90
2012-01-05 14:12:00,90
2012-01-05 14:13:00,90
2012-01-05 14:13:00,90
2012-01-05 14:22:00,86
2012-01-05 14:41:00,86
2012-01-05 14:43:00,86
2012-01-05 14:50:00,86
2012-01-05 14:55:00,83
2012-01-05 15:01:00,83
2012-01-05 15:05:00,81
2012-01-05 15:06:00,81
2012-01-05 15:10:00,79
2012-01-05 15:12:00,79
2012-01-05 15:16:00,76
2012-01-05 15:31:00,76
2012-01-05 15:36:00,74
2012-01-05 18:30:00,74
2012-01-05 18:30:00,74
2012-01-05 18:31:00,74
2012-01-05 18:32:00,73
2012-01-05 20:52:00,73
2012-01-05 20:53:00,73
2012-01-06 12:45:00,98
2012-01-06 12:51:00,93
2012-01-06 13:48:00,93
2012-01-06 13:56:00,88
2012-01-06 15:40:00,88
2012-01-06 15:50:00,82
2012-01-06 15:55:00,82
2012-01-06 16:06:00,76
2012-01-07 10:10:00,76
2012-01-07 10:13:00,74
2012-01-07 10:19:00,74
2012-01-07 10:23:00,72
2012-01-07 11:25:00,72
2012-01-07 11:34:00,66
2012-01-07 13:41:00,66
2012-01-07 13:52:00,60
2012-01-07 21:06:00,60
2012-01-07 21:08:00,59
2012-01-08 08:23:00,100
2012-01-08 08:23:00,100
2012-01-11 10:49:00,100
2012-01-11 10:58:00,94
2012-01-11 12:49:00,94
2012-01-11 13:08:00,87
2012-01-11 13:16:00,87
2012-01-11 13:22:00,85
2012-01-11 16:07:00,85
2012-01-11 16:21:00,77
2012-01-11 17:50:00,77
2012-01-11 18:03:00,68
2012-01-11 21:36:00,68
2012-01-11 21:53:00,56
2012-01-11 21:54:00,56
2012-01-11 21:55:00,56
2012-01-13 10:00:00,100
2012-01-13 10:10:00,92
2012-01-13 12:16:00,92
2012-01-13 12:26:00,83
2012-01-13 18:16:00,83
2012-01-13 18:24:00,79
2012-01-13 20:29:00,79
2012-01-13 20:36:00,74
2012-01-14 10:57:00,97
2012-01-14 11:00:00,95
2012-01-14 11:43:00,95
2012-01-14 11:46:00,93
2012-01-16 09:10:00,98
2012-01-16 09:15:00,95
2012-01-16 09:19:00,95
2012-01-16 09:24:00,92
2012-01-16 09:46:00,92
2012-01-16 09:55:00,87
2012-01-16 11:00:00,87
2012-01-16 11:10:00,80
2012-01-16 14:42:00,80
2012-01-16 14:45:00,78
2012-01-16 14:54:00,78
2012-01-16 14:56:00,77
2012-01-16 16:07:00,77
2012-01-16 16:14:00,72
2012-01-16 16:45:00,72
2012-01-16 16:50:00,69
2012-01-16 17:04:00,69
2012-01-16 17:09:00,67
2012-01-18 18:26:00,99
2012-01-18 18:27:00,98
2012-01-18 18:29:00,98
2012-01-18 18:31:00,97
2012-01-19 22:02:00,97
2012-01-19 22:15:00,90
2012-01-20 09:07:00,95
2012-01-20 09:16:00,89
2012-01-20 13:01:00,89
2012-01-20 13:09:00,82
2012-01-20 13:49:00,82
2012-01-20 14:02:00,75
2012-01-20 14:34:00,75
2012-01-20 14:36:00,74
2012-01-20 14:43:00,74
2012-01-20 14:53:00,70
2012-01-20 18:32:00,70
2012-01-20 18:37:00,65
2012-01-20 21:24:00,65
2012-01-20 21:33:00,60
2012-01-22 13:41:00,100
2012-01-22 13:42:00,99
2012-01-23 13:18:00,99
2012-01-23 13:24:00,95
2012-01-24 13:15:00,90
2012-01-24 13:22:00,85
2012-01-24 13:48:00,85
2012-01-24 13:54:00,81
2012-01-24 17:12:00,81
2012-01-24 17:19:00,75
2012-01-24 17:40:00,75
2012-01-24 17:46:00,71
2012-01-25 11:47:00,71
2012-01-25 11:51:00,67
2012-01-25 11:59:00,67
2012-01-25 12:05:00,65
2012-01-25 12:54:00,65
2012-01-25 12:57:00,63
2012-01-25 13:13:00,63
2012-01-25 13:18:00,59
2012-01-25 13:22:00,59
2012-01-25 13:26:00,56
2012-01-25 14:43:00,56
2012-01-25 14:53:00,48
2012-01-25 16:42:00,48
2012-01-25 16:48:00,43
2012-01-25 17:15:00,43
2012-01-25 17:23:00,38
2012-01-25 22:46:00,38
2012-01-25 22:49:00,36
2012-01-26 09:49:00,99
2012-01-26 10:15:00,72
2012-01-26 12:16:00,72
2012-01-26 12:30:00,63
2012-01-26 13:02:00,80
2012-01-26 13:07:00,78
2012-01-26 13:32:00,78
2012-01-26 13:37:00,74
2012-01-26 13:45:00,74
2012-01-26 14:05:00,55
2012-01-26 14:31:00,55
2012-01-26 14:37:00,53
2012-01-26 20:59:00,53
2012-01-26 21:00:00,52
2012-01-26 21:01:00,52
2012-01-26 21:01:00,52
2012-01-27 09:45:00,100
2012-01-27 09:45:00,99
2012-01-31 09:43:00,99
2012-01-31 09:51:00,94
2012-01-31 10:16:00,94
2012-01-31 10:24:00,91
2012-01-31 10:58:00,91
2012-01-31 11:05:00,88
2012-01-31 11:24:00,88
2012-01-31 11:29:00,84
