Date,State of charge
2012-01-01 13:58:00,81
2012-01-01 14:23:00,57
2012-01-01 17:02:00,57
2012-01-01 17:11:00,49
2012-01-01 17:15:00,48
2012-01-01 17:22:00,40
2012-01-02 06:41:00,40
2012-01-02 06:59:00,28
2012-01-02 06:59:00,28
2012-01-02 13:56:00,100
2012-01-02 13:56:00,100
2012-01-02 13:57:00,100
2012-01-02 14:01:00,99
2012-01-02 14:02:00,99
2012-01-02 14:36:00,99
2012-01-02 14:54:00,86
2012-01-02 15:01:00,86
2012-01-02 15:14:00,78
2012-01-02 15:17:00,78
2012-01-02 15:27:00,74
2012-01-02 15:29:00,74
2012-01-02 15:36:00,70
2012-01-02 18:34:00,70
2012-01-02 18:37:00,68
2012-01-02 18:54:00,67
2012-01-02 18:58:00,65
2012-01-03 06:45:00,64
2012-01-03 07:04:00,52
2012-01-03 12:53:00,52
2012-01-03 14:00:00,65
2012-01-03 14:01:00,65
2012-01-03 14:06:00,64
2012-01-03 14:53:00,64
2012-01-03 14:58:00,61
2012-01-03 15:01:00,60
2012-01-03 15:08:00,56
2012-01-03 15:29:00,56
2012-01-03 15:32:00,54
2012-01-03 15:45:00,54
2012-01-03 16:01:00,41
2012-01-03 16:04:00,40
2012-01-03 16:08:00,38
2012-01-04 06:49:00,38
2012-01-04 07:06:00,24
2012-01-04 07:22:00,28
2012-01-04 14:05:00,100
2012-01-04 14:06:00,100
2012-01-04 14:08:00,98
2012-01-04 14:57:00,98
2012-01-04 15:23:00,83
2012-01-05 06:45:00,83
2012-01-05 07:03:00,71
2012-01-05 15:45:00,100
2012-01-05 15:46:00,100
2012-01-05 15:50:00,100
2012-01-05 15:50:00,99
2012-01-05 16:03:00,99
2012-01-05 16:03:00,99
2012-01-05 16:48:00,99
2012-01-05 17:12:00,83
2012-01-06 06:51:00,83
2012-01-06 07:10:00,70
2012-01-06 07:24:00,72
2012-01-06 10:27:00,98
2012-01-06 12:45:00,98
2012-01-06 12:46:00,98
2012-01-06 15:32:00,98
2012-01-06 15:45:00,90
2012-01-06 15:51:00,90
2012-01-06 16:05:00,79
2012-01-07 08:46:00,79
2012-01-07 08:49:00,76
2012-01-07 08:57:00,71
2012-01-07 08:57:00,71
2012-01-07 12:20:00,68
2012-01-07 12:25:00,66
2012-01-07 12:29:00,66
2012-01-07 12:33:00,63
2012-01-07 12:34:00,63
2012-01-07 12:39:00,58
2012-01-07 16:54:00,55
2012-01-07 16:56:00,52
2012-01-08 09:04:00,57
2012-01-08 11:26:00,99
2012-01-08 11:27:00,99
2012-01-08 11:35:00,91
2012-01-08 12:00:00,91
2012-01-08 12:03:00,89
2012-01-08 12:12:00,89
2012-01-08 12:17:00,87
2012-01-08 12:39:00,86
2012-01-08 12:45:00,82
2012-01-09 06:43:00,82
2012-01-09 07:01:00,69
2012-01-09 14:27:00,98
2012-01-09 14:37:00,88
2012-01-09 14:39:00,88
2012-01-09 14:50:00,78
2012-01-10 06:46:00,78
2012-01-10 07:01:00,66
2012-01-10 08:26:00,66
2012-01-10 08:27:00,66
2012-01-11 13:31:00,99
2012-01-11 13:39:00,91
2012-01-11 13:41:00,91
2012-01-11 13:55:00,83
2012-01-11 14:12:00,83
2012-01-11 14:16:00,79
2012-01-11 14:35:00,79
2012-01-11 14:52:00,48
2012-01-11 16:47:00,48
2012-01-11 17:08:00,21
2012-01-11 17:37:00,26
2012-01-11 19:13:00,53
2012-01-11 19:56:00,52
2012-01-11 19:59:00,50
2012-01-11 20:44:00,50
2012-01-11 20:47:00,47
2012-01-12 06:42:00,46
2012-01-12 06:59:00,34
2012-01-12 15:57:00,100
2012-01-12 15:58:00,99
2012-01-12 16:50:00,99
2012-01-12 16:57:00,94
2012-01-12 17:09:00,94
2012-01-12 17:16:00,89
2012-01-12 17:20:00,89
2012-01-12 17:40:00,76
2012-01-13 06:45:00,76
2012-01-13 07:00:00,63
2012-01-13 07:01:00,63
2012-01-13 07:02:00,63
2012-01-13 08:11:00,75
2012-01-13 09:21:00,93
2012-01-13 13:39:00,100
2012-01-13 13:42:00,98
2012-01-13 14:26:00,98
2012-01-13 14:40:00,87
2012-01-13 15:26:00,86
2012-01-13 15:49:00,74
2012-01-14 10:13:00,74
2012-01-14 10:15:00,73
2012-01-14 10:49:00,72
2012-01-14 10:51:00,71
2012-01-14 11:59:00,71
2012-01-14 12:02:00,69
2012-01-14 13:37:00,69
2012-01-14 13:39:00,67
2012-01-14 14:26:00,67
2012-01-14 14:29:00,64
2012-01-14 14:50:00,64
2012-01-14 14:54:00,61
2012-01-14 17:13:00,69
2012-01-14 17:30:00,72
2012-01-14 17:31:00,72
2012-01-14 17:34:00,69
2012-01-14 17:35:00,69
2012-01-14 18:12:00,16
2012-01-14 18:13:00,16
2012-01-15 00:23:00,99
2012-01-15 08:15:00,99
2012-01-15 08:19:00,95
2012-01-15 08:22:00,95
2012-01-15 08:25:00,92
2012-01-15 12:04:00,92
2012-01-15 12:09:00,89
2012-01-15 13:39:00,89
2012-01-15 13:40:00,88
2012-01-16 06:45:00,88
2012-01-16 07:01:00,75
2012-01-16 07:02:00,75
2012-01-16 07:03:00,75
2012-01-16 07:14:00,77
2012-01-16 09:42:00,98
2012-01-16 13:40:00,98
2012-01-16 13:40:00,98
2012-01-16 13:42:00,98
2012-01-16 13:42:00,98
2012-01-16 14:54:00,98
2012-01-16 15:08:00,87
2012-01-16 15:14:00,87
2012-01-16 15:23:00,81
2012-01-16 17:12:00,80
2012-01-16 17:14:00,78
2012-01-16 17:15:00,78
2012-01-16 17:18:00,77
2012-01-17 06:44:00,76
2012-01-17 07:01:00,63
2012-01-17 07:13:00,65
2012-01-17 10:57:00,100
2012-01-17 13:46:00,100
2012-01-17 14:02:00,90
2012-01-17 15:00:00,89
2012-01-17 15:14:00,80
2012-01-17 15:50:00,80
2012-01-17 15:51:00,79
2012-01-17 15:51:00,79
2012-01-17 16:02:00,74
2012-01-17 17:46:00,74
2012-01-17 17:53:00,69
2012-01-18 06:44:00,69
2012-01-18 07:02:00,58
2012-01-18 08:32:00,74
2012-01-18 11:33:00,100
2012-01-18 14:03:00,100
2012-01-18 14:04:00,100
2012-01-18 14:07:00,99
2012-01-18 14:08:00,99
2012-01-18 14:59:00,99
2012-01-18 15:16:00,92
2012-01-18 15:20:00,92
2012-01-18 15:31:00,84
2012-01-18 15:31:00,84
2012-01-18 15:33:00,83
2012-01-18 18:33:00,83
2012-01-18 18:49:00,70
2012-01-18 18:51:00,70
2012-01-18 19:02:00,62
2012-01-19 06:46:00,61
2012-01-19 07:00:00,51
2012-01-19 15:35:00,100
2012-01-19 15:36:00,99
2012-01-19 17:00:00,99
2012-01-19 17:19:00,84
2012-01-19 17:25:00,83
2012-01-19 17:26:00,83
2012-01-19 17:36:00,82
2012-01-19 17:39:00,81
2012-01-19 18:55:00,81
2012-01-19 19:02:00,76
2012-01-19 20:34:00,76
2012-01-19 20:41:00,70
2012-01-20 06:45:00,70
2012-01-20 06:49:00,66
2012-01-20 06:52:00,66
2012-01-20 07:04:00,57
2012-01-20 07:45:00,65
2012-01-20 11:35:00,100
2012-01-20 12:42:00,100
2012-01-20 12:43:00,99
2012-01-20 14:55:00,99
2012-01-20 15:22:00,83
2012-01-21 10:31:00,83
2012-01-21 10:49:00,73
2012-01-21 12:06:00,73
2012-01-21 12:22:00,61
2012-01-22 08:48:00,61
2012-01-22 08:51:00,57
2012-01-22 08:56:00,56
2012-01-22 09:00:00,53
2012-01-22 11:01:00,53
2012-01-22 11:08:00,46
2012-01-22 12:48:00,46
2012-01-22 13:05:00,28
2012-01-22 13:36:00,28
2012-01-22 13:51:00,13
2012-01-22 14:15:00,20
2012-01-22 17:40:00,77
2012-01-23 06:44:00,77
2012-01-23 07:00:00,63
2012-01-23 07:13:00,65
2012-01-23 10:49:00,100
2012-01-23 13:31:00,100
2012-01-23 13:33:00,98
2012-01-23 14:49:00,98
