Date,State of charge
2012-02-21 10:49:00,100
2012-02-21 10:56:00,95
2012-02-21 13:15:00,94
2012-02-21 13:15:00,95
2012-02-21 13:16:00,94
2012-02-21 13:17:00,94
2012-02-21 13:22:00,94
2012-02-21 13:24:00,94
2012-02-21 17:03:00,93
2012-02-21 17:18:00,80
2012-02-21 19:36:00,80
2012-02-21 19:51:00,66
2012-02-21 21:42:00,66
2012-02-22 00:49:00,100
2012-02-22 07:19:00,100
2012-02-22 07:28:00,94
2012-02-22 16:13:00,94
2012-02-22 16:19:00,86
2012-02-22 16:25:00,86
2012-02-22 16:29:00,85
2012-02-22 19:40:00,85
2012-02-22 19:44:00,82
2012-02-22 21:04:00,82
2012-02-22 21:10:00,77
2012-02-22 21:12:00,77
2012-02-22 23:27:00,99
2012-02-23 06:26:00,99
2012-02-23 06:50:00,74
2012-02-23 14:46:00,74
2012-02-23 15:11:00,52
2012-02-23 15:14:00,52
2012-02-23 15:18:00,51
2012-02-23 15:26:00,51
2012-02-23 15:29:00,49
2012-02-23 15:45:00,49
2012-02-23 15:52:00,47
2012-02-23 15:52:00,47
2012-02-23 18:18:00,87
2012-02-23 18:20:00,87
2012-02-23 18:43:00,63
2012-02-23 21:15:00,63
2012-02-23 21:40:00,41
2012-02-24 07:28:00,100
2012-02-24 07:29:00,99
2012-02-24 07:48:00,99
2012-02-24 07:52:00,97
2012-02-24 08:02:00,97
2012-02-24 08:05:00,96
2012-02-24 08:12:00,96
2012-02-24 08:16:00,95
2012-02-24 21:41:00,41
2012-02-25 02:08:00,100
2012-02-27 06:23:00,95
2012-02-27 06:46:00,71
2012-02-27 15:14:00,71
2012-02-27 15:42:00,50
2012-02-27 17:47:00,50
2012-02-27 17:51:00,48
2012-02-27 18:04:00,48
2012-02-27 18:07:00,47
2012-02-27 18:26:00,47
2012-02-27 18:29:00,46
2012-02-27 19:06:00,46
2012-02-27 19:13:00,44
2012-02-27 19:13:00,44
2012-02-27 23:40:00,100
2012-02-28 06:24:00,100
2012-02-28 06:47:00,79
2012-02-28 15:40:00,79
2012-02-28 16:04:00,59
2012-02-28 16:07:00,59
2012-02-28 16:10:00,58
2012-02-28 19:19:00,58
2012-02-28 19:32:00,47
2012-02-28 22:45:00,47
2012-02-28 22:59:00,35
2012-02-29 06:25:00,99
2012-02-29 06:47:00,79
2012-02-29 15:16:00,79
2012-02-29 15:46:00,57
2012-02-29 15:58:00,57
2012-02-29 16:01:00,56
2012-02-29 16:12:00,56
2012-02-29 16:18:00,53
2012-02-29 19:31:00,53
2012-02-29 19:34:00,51
2012-02-29 19:40:00,51
2012-02-29 19:46:00,50
2012-02-29 21:05:00,49
2012-02-29 21:10:00,47
2012-02-29 23:01:00,35
2012-03-01 04:01:00,99
2012-03-01 06:35:00,100
2012-03-01 06:57:00,76
2012-03-01 14:55:00,76
2012-03-01 15:19:00,56
2012-03-01 15:38:00,56
2012-03-01 15:42:00,54
2012-03-01 15:53:00,54
2012-03-01 15:57:00,52
2012-03-01 16:08:00,52
2012-03-01 16:13:00,51
2012-03-01 21:11:00,47
2012-03-02 01:26:00,100
2012-03-02 07:50:00,50
2012-03-02 07:56:00,47
2012-03-02 08:04:00,47
2012-03-02 08:08:00,45
2012-03-02 08:31:00,45
2012-03-02 08:35:00,43
2012-03-02 09:03:00,43
2012-03-02 09:06:00,41
2012-03-02 09:53:00,41
2012-03-02 09:56:00,40
2012-03-02 10:09:00,39
2012-03-02 10:13:00,37
2012-03-02 10:15:00,37
2012-03-02 13:25:00,96
2012-03-02 13:26:00,95
2012-03-02 13:48:00,64
2012-03-02 14:00:00,64
2012-03-02 14:11:00,55
2012-03-02 14:25:00,55
2012-03-02 14:39:00,44
2012-03-02 14:50:00,44
2012-03-02 14:57:00,42
2012-03-02 14:58:00,42
2012-03-02 19:28:00,100
2012-03-03 10:48:00,100
2012-03-03 10:51:00,98
2012-03-03 11:08:00,98
2012-03-03 11:10:00,98
2012-03-03 11:19:00,98
2012-03-03 11:25:00,96
