Date,State of charge
2012-01-01 08:56:00,70
2012-01-01 09:16:00,44
2012-01-01 16:59:00,43
2012-01-01 17:22:00,34
2012-01-02 09:01:00,99
2012-01-02 09:06:00,95
2012-01-02 09:18:00,95
2012-01-02 09:23:00,92
2012-01-02 10:04:00,92
2012-01-02 10:11:00,88
2012-01-02 11:34:00,87
2012-01-02 11:42:00,84
2012-01-02 11:42:00,84
2012-01-02 11:55:00,79
2012-01-02 13:01:00,78
2012-01-02 13:06:00,75
2012-01-02 13:42:00,75
2012-01-02 13:58:00,65
2012-01-02 23:03:00,65
2012-01-02 23:07:00,34
2012-01-02 23:17:00,49
2012-01-03 04:04:00,100
2012-01-03 07:07:00,100
2012-01-03 07:11:00,95
2012-01-03 07:22:00,95
2012-01-03 07:35:00,85
2012-01-03 15:05:00,85
2012-01-03 15:16:00,73
2012-01-03 15:34:00,73
2012-01-03 15:39:00,69
2012-01-03 23:18:00,49
2012-01-04 03:31:00,100
2012-01-04 06:21:00,69
2012-01-04 06:37:00,55
2012-01-04 10:35:00,55
2012-01-04 10:57:00,39
2012-01-04 11:38:00,39
2012-01-04 11:39:00,39
2012-01-04 14:55:00,39
2012-01-04 14:55:00,39
2012-01-04 14:57:00,39
2012-01-04 19:41:00,100
2012-01-05 14:07:00,100
2012-01-05 14:12:00,95
2012-01-05 14:37:00,93
2012-01-05 14:42:00,90
2012-01-05 15:14:00,90
2012-01-05 15:18:00,87
2012-01-05 15:38:00,87
2012-01-05 15:43:00,83
2012-01-05 17:28:00,83
2012-01-05 17:47:00,69
2012-01-05 18:52:00,69
2012-01-05 19:07:00,50
2012-01-06 08:22:00,47
2012-01-06 08:28:00,44
2012-01-06 08:42:00,43
2012-01-06 08:46:00,40
2012-01-06 09:25:00,40
2012-01-06 09:31:00,36
2012-01-06 15:25:00,36
2012-01-06 15:29:00,32
2012-01-06 15:47:00,32
2012-01-06 15:54:00,27
2012-01-07 10:40:00,99
2012-01-07 10:55:00,90
2012-01-07 10:57:00,90
2012-01-07 11:06:00,84
2012-01-07 11:17:00,84
2012-01-07 11:29:00,80
2012-01-07 11:53:00,79
2012-01-07 12:07:00,67
2012-01-07 23:51:00,27
2012-01-08 05:22:00,100
2012-01-08 10:00:00,67
2012-01-08 10:03:00,64
2012-01-08 10:43:00,64
2012-01-08 10:48:00,62
2012-01-08 10:52:00,62
2012-01-08 10:59:00,64
2012-01-08 11:00:00,64
2012-01-08 11:04:00,58
2012-01-08 11:38:00,58
2012-01-08 11:43:00,53
2012-01-08 11:44:00,53
2012-01-08 13:41:00,85
2012-01-08 13:43:00,85
2012-01-08 13:59:00,59
2012-01-08 16:40:00,59
2012-01-08 16:57:00,28
2012-01-08 18:51:00,28
2012-01-09 00:04:00,100
2012-01-09 07:57:00,100
2012-01-09 08:05:00,95
2012-01-09 08:19:00,95
2012-01-09 08:23:00,91
2012-01-09 08:56:00,91
2012-01-09 09:01:00,87
2012-01-09 11:59:00,87
2012-01-09 12:02:00,84
2012-01-09 12:56:00,84
2012-01-09 12:59:00,81
2012-01-09 15:27:00,81
2012-01-09 15:31:00,77
2012-01-09 15:44:00,77
2012-01-09 15:50:00,73
2012-01-10 06:42:00,72
2012-01-10 06:47:00,68
2012-01-10 06:56:00,68
2012-01-10 07:02:00,63
2012-01-10 16:53:00,63
2012-01-10 17:01:00,59
2012-01-11 07:06:00,59
2012-01-11 07:14:00,51
2012-01-11 14:21:00,51
2012-01-11 14:28:00,48
2012-01-11 14:46:00,48
2012-01-11 14:52:00,46
2012-01-12 06:35:00,46
2012-01-12 06:43:00,41
2012-01-12 16:08:00,41
2012-01-12 16:15:00,36
2012-01-12 17:24:00,35
2012-01-12 17:27:00,32
2012-01-12 17:33:00,32
2012-01-12 17:37:00,29
2012-01-12 18:53:00,28
2012-01-12 18:56:00,26
2012-01-12 19:34:00,26
2012-01-12 19:36:00,24
2012-01-13 09:20:00,100
2012-01-13 09:23:00,95
2012-01-13 09:37:00,95
2012-01-13 09:40:00,91
2012-01-13 09:44:00,91
2012-01-13 09:49:00,86
2012-01-13 10:32:00,86
2012-01-13 10:38:00,81
2012-01-13 15:17:00,81
2012-01-13 15:21:00,77
2012-01-13 15:41:00,77
2012-01-13 15:46:00,73
2012-01-13 15:48:00,73
2012-01-13 17:01:00,92
2012-01-13 17:02:00,92
2012-01-13 17:02:00,92
2012-01-13 17:03:00,92
2012-01-13 17:06:00,89
2012-01-13 17:08:00,89
2012-01-13 17:35:00,65
2012-01-13 19:39:00,24
2012-01-14 01:13:00,100
2012-01-14 02:17:00,65
2012-01-14 02:44:00,36
2012-01-14 02:45:00,36
2012-01-14 07:28:00,100
2012-01-14 09:20:00,100
2012-01-14 09:26:00,94
2012-01-14 10:08:00,94
2012-01-14 10:14:00,90
2012-01-14 10:53:00,90
2012-01-14 10:57:00,88
2012-01-14 15:49:00,87
2012-01-14 15:58:00,78
2012-01-14 16:49:00,78
2012-01-14 16:54:00,75
2012-01-14 21:01:00,75
2012-01-14 21:11:00,65
2012-01-15 09:40:00,64
2012-01-15 09:45:00,57
2012-01-15 10:28:00,57
2012-01-15 10:32:00,51
2012-01-15 10:59:00,51
2012-01-15 11:05:00,46
2012-01-15 11:35:00,46
2012-01-15 11:41:00,41
2012-01-15 16:56:00,41
2012-01-15 16:56:00,41
2012-01-16 06:47:00,99
2012-01-16 06:54:00,93
2012-01-16 14:32:00,93
2012-01-16 14:48:00,79
2012-01-16 15:04:00,79
2012-01-16 15:09:00,76
2012-01-16 19:08:00,76
2012-01-16 19:31:00,56
2012-01-17 07:16:00,54
2012-01-17 07:25:00,46
2012-01-17 10:39:00,45
2012-01-17 10:46:00,37
2012-01-17 15:37:00,37
2012-01-17 15:40:00,32
2012-01-17 16:05:00,32
2012-01-17 16:12:00,28
2012-01-17 16:14:00,28
2012-01-17 16:14:00,28
2012-01-17 16:23:00,28
2012-01-17 16:31:00,24
2012-01-17 17:25:00,24
2012-01-17 17:34:00,18
2012-01-18 06:58:00,100
2012-01-18 07:03:00,96
2012-01-18 07:12:00,96
2012-01-18 07:18:00,90
2012-01-18 14:03:00,90
2012-01-18 14:08:00,85
2012-01-18 14:23:00,85
2012-01-18 14:39:00,75
2012-01-18 15:32:00,75
2012-01-18 15:59:00,51
2012-01-18 16:35:00,51
2012-01-18 16:50:00,40
2012-01-18 18:04:00,40
2012-01-18 18:12:00,31
2012-01-18 19:24:00,31
2012-01-18 19:26:00,31
2012-01-18 19:27:00,31
2012-01-18 22:07:00,18
2012-01-19 00:21:00,100
2012-01-19 03:56:00,100
2012-01-19 07:30:00,100
2012-01-19 07:33:00,95
2012-01-19 07:44:00,95
2012-01-19 07:48:00,91
2012-01-19 08:25:00,91
2012-01-19 08:29:00,87
2012-01-19 08:32:00,87
2012-01-19 08:49:00,76
2012-01-19 12:08:00,76
2012-01-19 12:17:00,68
2012-01-19 14:11:00,53
2012-01-19 14:18:00,48
2012-01-19 14:58:00,48
2012-01-19 15:05:00,43
2012-01-19 15:18:00,42
2012-01-19 15:22:00,40
2012-01-19 15:49:00,40
2012-01-19 15:56:00,37
2012-01-20 07:06:00,34
2012-01-20 07:06:00,34
2012-01-20 07:26:00,34
2012-01-20 08:39:00,55
2012-01-20 08:43:00,55
2012-01-20 08:58:00,42
2012-01-20 12:04:00,42
2012-01-20 12:19:00,28
2012-01-20 12:19:00,28
2012-01-20 14:41:00,71
2012-01-20 14:42:00,70
2012-01-20 14:47:00,66
2012-01-20 15:16:00,66
2012-01-20 15:22:00,62
2012-01-21 11:27:00,62
2012-01-21 11:35:00,52
2012-01-21 14:15:00,52
2012-01-21 14:36:00,35
2012-01-21 14:53:00,35
2012-01-21 15:00:00,31
2012-01-21 15:48:00,31
2012-01-21 15:51:00,28
2012-01-22 09:51:00,28
2012-01-22 10:02:00,21
2012-01-22 10:12:00,21
2012-01-22 10:14:00,20
2012-01-22 10:27:00,20
2012-01-22 10:38:00,19
2012-01-22 10:39:00,19
2012-01-22 11:10:00,25
2012-01-22 11:12:00,25
2012-01-22 11:29:00,29
2012-01-22 11:33:00,29
2012-01-22 11:41:00,20
2012-01-22 11:49:00,20
2012-01-22 17:41:00,100
2012-01-23 07:51:00,92
2012-01-23 07:59:00,87
2012-01-23 08:05:00,87
2012-01-23 08:30:00,73
2012-01-23 08:34:00,73
2012-01-23 08:43:00,66
2012-01-23 12:03:00,66
2012-01-23 12:25:00,50
2012-01-23 12:56:00,50
2012-01-23 12:57:00,50
2012-01-23 13:01:00,50
2012-01-23 13:04:00,49
2012-01-23 13:31:00,49
2012-01-23 13:37:00,45
2012-01-23 14:18:00,45
2012-01-23 14:25:00,42
2012-01-23 14:39:00,42
2012-01-23 14:42:00,40
2012-01-23 15:23:00,40
2012-01-23 15:36:00,35
2012-01-23 15:52:00,35
2012-01-23 15:57:00,32
2012-01-23 18:18:00,31
2012-01-23 18:18:00,31
2012-01-23 18:39:00,31
2012-01-23 23:51:00,100
2012-01-24 08:03:00,97
2012-01-24 08:08:00,93
