Date,State of charge
2012-01-03 06:14:00,100
2012-01-03 06:24:00,91
2012-01-03 07:30:00,98
2012-01-03 07:42:00,88
2012-01-03 16:22:00,88
2012-01-03 16:34:00,77
2012-01-03 16:54:00,77
2012-01-03 16:56:00,76
2012-01-03 22:11:00,76
2012-01-03 22:12:00,75
2012-01-04 09:20:00,99
2012-01-04 10:14:00,98
2012-01-04 10:30:00,98
2012-01-04 10:44:00,83
2012-01-04 11:32:00,83
2012-01-04 11:41:00,78
2012-01-04 11:42:00,78
2012-01-04 11:43:00,78
2012-01-04 11:52:00,77
2012-01-04 12:05:00,73
2012-01-04 14:56:00,73
2012-01-04 14:57:00,72
2012-01-04 15:00:00,72
2012-01-04 15:01:00,72
2012-01-04 17:11:00,72
2012-01-04 17:28:00,62
2012-01-05 07:59:00,62
2012-01-05 08:09:00,51
2012-01-05 08:17:00,50
2012-01-05 08:28:00,41
2012-01-05 12:24:00,41
2012-01-05 12:36:00,30
2012-01-05 12:40:00,30
2012-01-05 12:42:00,29
2012-01-05 13:11:00,29
2012-01-05 13:24:00,18
2012-01-06 05:48:00,100
2012-01-06 06:03:00,86
2012-01-06 06:03:00,86
2012-01-06 06:03:00,86
2012-01-06 18:11:00,86
2012-01-06 18:28:00,69
2012-01-06 20:02:00,69
2012-01-06 20:04:00,68
2012-01-07 10:17:00,99
2012-01-07 10:27:00,88
2012-01-07 11:41:00,86
2012-01-07 11:49:00,79
2012-01-07 11:53:00,79
2012-01-07 11:56:00,78
2012-01-07 12:57:00,78
2012-01-07 13:06:00,71
2012-01-08 12:24:00,71
2012-01-08 12:32:00,62
2012-01-08 13:49:00,61
2012-01-08 13:52:00,59
2012-01-08 15:35:00,58
2012-01-08 15:42:00,52
2012-01-08 16:46:00,52
2012-01-08 16:55:00,43
2012-01-09 06:16:00,100
2012-01-09 06:30:00,86
2012-01-09 06:30:00,86
2012-01-09 06:31:00,86
2012-01-09 16:19:00,86
2012-01-09 16:33:00,72
2012-01-09 18:45:00,72
