Date,State of charge
2012-01-31 14:29:00,62
2012-01-31 14:30:00,62
2012-02-01 14:35:00,62
2012-02-01 14:36:00,61
2012-02-01 17:15:00,61
2012-02-01 17:37:00,53
2012-02-01 17:58:00,53
2012-02-01 22:23:00,100
2012-02-02 07:03:00,100
2012-02-02 07:20:00,87
2012-02-02 15:32:00,87
2012-02-02 15:45:00,77
2012-02-02 16:02:00,77
2012-02-02 16:09:00,73
2012-02-02 16:10:00,73
2012-02-02 16:41:00,47
2012-02-02 16:44:00,47
2012-02-02 21:18:00,100
2012-02-03 07:00:00,100
2012-02-03 07:13:00,89
2012-02-03 15:30:00,89
2012-02-03 15:36:00,85
2012-02-03 15:56:00,85
2012-02-03 15:59:00,84
2012-02-03 16:08:00,84
2012-02-03 16:12:00,82
2012-02-03 16:48:00,82
2012-02-03 16:56:00,80
2012-02-03 16:59:00,80
2012-02-03 17:19:00,70
2012-02-04 14:24:00,98
2012-02-04 14:44:00,85
2012-02-04 22:02:00,70
2012-02-04 23:21:00,83
2012-02-04 23:43:00,69
2012-02-05 01:11:00,98
2012-02-05 14:32:00,94
2012-02-05 14:47:00,84
2012-02-05 23:14:00,84
2012-02-05 23:31:00,69
2012-02-05 23:31:00,69
2012-02-05 23:35:00,69
2012-02-05 23:43:00,69
2012-02-06 02:51:00,96
2012-02-06 07:02:00,68
2012-02-06 07:11:00,59
2012-02-06 15:28:00,59
2012-02-06 15:34:00,55
2012-02-06 15:38:00,55
2012-02-06 15:50:00,47
2012-02-07 07:08:00,100
2012-02-07 07:20:00,90
2012-02-07 07:25:00,90
2012-02-07 07:35:00,84
2012-02-07 07:36:00,84
2012-02-07 07:46:00,75
2012-02-07 15:33:00,75
2012-02-07 15:50:00,66
2012-02-07 22:02:00,47
2012-02-08 03:19:00,100
2012-02-08 07:00:00,100
2012-02-08 07:11:00,91
2012-02-08 15:35:00,91
2012-02-08 15:41:00,87
2012-02-08 15:59:00,87
2012-02-08 16:05:00,86
2012-02-08 16:33:00,86
2012-02-08 16:46:00,77
2012-02-08 17:45:00,77
2012-02-08 18:03:00,65
2012-02-08 21:47:00,66
2012-02-09 01:29:00,100
2012-02-09 07:04:00,100
2012-02-09 07:16:00,91
2012-02-09 15:34:00,91
2012-02-09 15:39:00,89
2012-02-09 15:59:00,89
2012-02-09 16:03:00,88
2012-02-09 16:18:00,88
2012-02-09 16:23:00,87
2012-02-09 17:24:00,87
2012-02-09 17:47:00,72
2012-02-09 21:55:00,65
2012-02-09 21:57:00,72
2012-02-10 00:47:00,99
2012-02-10 01:19:00,100
2012-02-10 07:06:00,99
2012-02-10 07:17:00,90
2012-02-10 15:26:00,90
2012-02-10 15:39:00,84
2012-02-12 21:54:00,84
2012-02-13 00:01:00,97
2012-02-14 07:03:00,97
2012-02-14 07:15:00,89
2012-02-14 15:27:00,89
2012-02-14 15:39:00,81
2012-02-14 21:52:00,81
2012-02-14 23:58:00,99
2012-02-15 07:04:00,99
2012-02-15 07:15:00,94
2012-02-15 15:32:00,94
2012-02-15 15:37:00,92
2012-02-15 21:52:00,85
2012-02-15 23:42:00,96
2012-02-16 07:03:00,96
2012-02-16 07:14:00,88
2012-02-16 15:25:00,88
2012-02-16 15:49:00,79
2012-02-16 21:42:00,79
2012-02-16 23:47:00,97
2012-02-17 10:58:00,97
2012-02-17 11:08:00,93
2012-02-17 11:32:00,93
2012-02-17 11:40:00,91
2012-02-17 12:58:00,91
2012-02-17 13:06:00,87
2012-02-17 13:11:00,87
2012-02-17 13:23:00,79
2012-02-17 20:30:00,79
2012-02-17 22:35:00,100
2012-02-18 11:21:00,100
2012-02-18 11:36:00,93
2012-02-18 11:55:00,93
2012-02-18 12:07:00,84
2012-02-18 14:52:00,84
2012-02-18 15:21:00,53
2012-02-18 17:13:00,53
2012-02-18 17:26:00,44
2012-02-18 17:29:00,44
2012-02-18 17:43:00,34
2012-02-19 06:34:00,100
2012-02-19 06:44:00,95
2012-02-19 15:15:00,95
2012-02-19 15:25:00,88
2012-02-19 21:49:00,34
2012-02-19 22:04:00,88
2012-02-19 23:40:00,97
2012-02-20 02:36:00,100
2012-02-20 07:04:00,97
2012-02-20 07:14:00,90
2012-02-20 15:30:00,90
2012-02-20 15:35:00,89
2012-02-20 15:38:00,89
2012-02-20 15:52:00,84
2012-02-20 16:06:00,84
2012-02-20 16:10:00,83
2012-02-20 16:43:00,83
2012-02-20 16:48:00,82
2012-02-20 16:54:00,82
2012-02-20 16:59:00,80
2012-02-20 18:01:00,80
2012-02-20 18:04:00,80
2012-02-20 18:06:00,80
2012-02-20 18:21:00,71
2012-02-20 21:59:00,71
2012-02-21 00:44:00,100
2012-02-21 07:06:00,100
2012-02-21 07:16:00,95
2012-02-21 15:30:00,95
2012-02-21 16:03:00,66
2012-02-21 18:56:00,66
2012-02-21 19:22:00,41
2012-02-22 07:03:00,100
2012-02-22 07:14:00,95
2012-02-22 15:28:00,95
2012-02-22 15:42:00,89
2012-02-22 21:54:00,41
2012-02-22 21:55:00,89
2012-02-22 21:55:00,89
2012-02-22 21:57:00,89
2012-02-22 23:18:00,99
2012-02-23 02:29:00,100
2012-02-23 07:02:00,99
2012-02-23 07:20:00,88
2012-02-23 15:29:00,88
2012-02-23 15:45:00,80
2012-02-23 21:58:00,80
2012-02-24 00:05:00,99
2012-02-24 07:02:00,99
2012-02-24 07:15:00,93
2012-02-24 15:20:00,93
2012-02-24 15:36:00,87
2012-02-24 21:34:00,87
2012-02-24 23:03:00,98
2012-02-27 07:01:00,98
2012-02-27 07:15:00,89
2012-02-27 15:28:00,89
2012-02-27 15:41:00,81
2012-02-27 22:28:00,81
2012-02-28 00:26:00,96
2012-02-28 07:05:00,96
2012-02-28 07:18:00,87
2012-02-28 15:24:00,87
2012-02-28 15:31:00,86
2012-02-28 15:47:00,86
2012-02-28 16:07:00,75
2012-02-28 22:36:00,75
2012-02-29 00:55:00,100
2012-02-29 06:59:00,100
2012-02-29 07:13:00,91
2012-02-29 15:35:00,91
2012-02-29 15:40:00,89
2012-02-29 15:42:00,89
2012-02-29 15:47:00,86
2012-02-29 15:58:00,86
2012-02-29 16:02:00,84
2012-02-29 16:12:00,84
2012-02-29 16:16:00,83
2012-02-29 16:24:00,83
2012-02-29 16:29:00,81
2012-02-29 18:02:00,81
2012-02-29 18:07:00,78
2012-02-29 18:09:00,78
2012-02-29 18:13:00,76
2012-02-29 18:19:00,76
2012-02-29 18:31:00,70
2012-02-29 18:36:00,70
2012-02-29 18:49:00,62
2012-02-29 19:57:00,62
2012-02-29 19:57:00,62
2012-03-01 07:03:00,100
2012-03-01 07:17:00,90
2012-03-01 15:34:00,90
2012-03-01 15:40:00,89
2012-03-01 16:14:00,89
2012-03-01 16:24:00,86
2012-03-01 17:06:00,86
2012-03-01 17:21:00,77
2012-03-01 21:53:00,77
2012-03-01 22:04:00,62
2012-03-02 00:15:00,99
2012-03-02 01:13:00,100
2012-03-02 07:02:00,99
2012-03-02 07:16:00,90
2012-03-02 15:25:00,90
2012-03-02 15:40:00,85
2012-03-02 22:01:00,85
2012-03-02 23:48:00,98
2012-03-03 10:38:00,98
2012-03-03 10:49:00,92
2012-03-03 11:06:00,92
2012-03-03 11:12:00,91
2012-03-03 11:19:00,91
2012-03-03 11:23:00,90
2012-03-03 13:02:00,90
2012-03-03 13:05:00,90
2012-03-03 13:28:00,90
2012-03-03 13:53:00,82
2012-03-03 22:59:00,82
2012-03-04 00:59:00,97
2012-03-04 11:18:00,97
2012-03-04 11:31:00,91
2012-03-04 11:49:00,91
2012-03-04 11:51:00,91
2012-03-04 12:00:00,91
2012-03-04 12:04:00,91
2012-03-04 12:07:00,90
2012-03-04 12:18:00,88
2012-03-04 12:25:00,88
2012-03-04 12:39:00,83
2012-03-04 22:26:00,83
2012-03-05 00:22:00,97
2012-03-05 07:06:00,97
2012-03-05 07:16:00,91
2012-03-05 15:27:00,91
2012-03-05 15:32:00,90
2012-03-05 15:53:00,90
2012-03-05 15:57:00,88
2012-03-05 16:38:00,88
2012-03-05 16:40:00,88
2012-03-05 18:01:00,88
2012-03-05 18:20:00,81
2012-03-05 21:57:00,81
2012-03-05 23:58:00,97
2012-03-06 07:01:00,97
2012-03-06 07:12:00,90
2012-03-06 15:25:00,90
2012-03-06 15:56:00,65
2012-03-06 19:38:00,65
2012-03-06 20:06:00,37
2012-03-06 21:54:00,37
2012-03-06 21:55:00,37
2012-03-07 07:03:00,100
2012-03-07 07:13:00,94
2012-03-07 15:26:00,94
2012-03-07 15:43:00,89
2012-03-07 17:30:00,89
2012-03-07 17:40:00,81
2012-03-07 20:12:00,81
2012-03-07 20:24:00,73
2012-03-07 21:55:00,37
2012-03-07 22:05:00,73
2012-03-08 00:40:00,99
2012-03-08 02:46:00,100
2012-03-08 07:07:00,99
2012-03-08 07:17:00,92
2012-03-08 15:29:00,92
2012-03-08 15:43:00,86
2012-03-08 22:24:00,86
2012-03-09 00:03:00,97
2012-03-09 07:07:00,97
2012-03-09 07:17:00,92
2012-03-09 15:26:00,92
2012-03-09 15:40:00,86
2012-03-09 22:07:00,86
2012-03-09 23:48:00,98
2012-03-10 13:10:00,98
2012-03-10 13:48:00,73
2012-03-10 13:59:00,73
2012-03-10 14:55:00,32
2012-03-11 13:20:00,100
2012-03-11 13:34:00,95
2012-03-11 14:17:00,95
2012-03-11 14:29:00,87
2012-03-11 17:55:00,87
2012-03-11 17:56:00,87
2012-03-11 21:44:00,32
2012-03-11 21:45:00,87
2012-03-11 23:19:00,99
2012-03-12 02:41:00,100
2012-03-13 07:04:00,99
2012-03-13 07:16:00,94
2012-03-13 15:38:00,94
2012-03-13 15:46:00,93
2012-03-13 16:17:00,93
2012-03-13 16:31:00,87
2012-03-13 22:36:00,87
2012-03-14 00:07:00,98
2012-03-14 07:07:00,98
2012-03-14 07:18:00,94
2012-03-14 15:27:00,94
2012-03-14 15:32:00,93
2012-03-14 15:35:00,93
