Date,State of charge
2012-01-01 17:45:00,70
2012-01-01 17:49:00,68
2012-01-01 17:49:00,68
2012-01-01 20:48:00,100
2012-01-02 07:29:00,100
2012-01-02 07:50:00,77
2012-01-02 12:44:00,77
2012-01-02 12:54:00,69
2012-01-02 12:57:00,69
2012-01-02 13:15:00,49
2012-01-02 13:16:00,49
2012-01-02 13:48:00,58
2012-01-02 13:49:00,58
2012-01-02 13:56:00,51
2012-01-02 14:08:00,51
2012-01-02 14:11:00,50
2012-01-02 14:22:00,50
2012-01-02 14:29:00,44
2012-01-02 14:29:00,44
2012-01-02 18:53:00,100
2012-01-03 07:20:00,99
2012-01-03 07:25:00,92
2012-01-03 07:27:00,92
2012-01-03 07:43:00,74
2012-01-03 12:47:00,74
2012-01-03 13:02:00,55
2012-01-03 13:05:00,55
2012-01-03 13:11:00,49
2012-01-03 13:11:00,49
2012-01-03 17:21:00,100
2012-01-04 07:25:00,99
2012-01-04 07:47:00,75
2012-01-04 12:43:00,75
2012-01-04 12:52:00,68
2012-01-04 12:57:00,68
2012-01-04 13:11:00,48
2012-01-04 13:12:00,48
2012-01-04 14:28:00,70
2012-01-04 14:29:00,70
2012-01-04 14:37:00,63
2012-01-04 14:38:00,63
2012-01-04 14:43:00,61
2012-01-04 15:01:00,61
2012-01-04 15:04:00,60
2012-01-04 15:11:00,60
2012-01-04 15:12:00,59
2012-01-04 15:24:00,59
2012-01-04 15:33:00,51
2012-01-04 15:33:00,51
2012-01-04 19:37:00,100
2012-01-05 09:09:00,100
2012-01-05 09:16:00,93
2012-01-05 09:20:00,93
2012-01-05 09:41:00,73
2012-01-05 10:20:00,73
2012-01-05 10:23:00,71
2012-01-05 10:28:00,71
2012-01-05 10:41:00,64
2012-01-05 11:02:00,64
2012-01-05 11:15:00,58
2012-01-05 11:34:00,58
2012-01-05 11:50:00,39
2012-01-05 11:50:00,39
2012-01-05 14:40:00,84
2012-01-05 14:41:00,84
2012-01-05 14:46:00,78
2012-01-05 14:53:00,78
2012-01-05 15:07:00,63
2012-01-05 15:12:00,63
2012-01-05 15:28:00,47
2012-01-05 15:42:00,47
2012-01-05 15:50:00,40
2012-01-05 15:50:00,40
2012-01-05 20:26:00,100
2012-01-06 07:23:00,99
2012-01-06 07:29:00,90
2012-01-06 07:43:00,90
2012-01-06 07:57:00,76
2012-01-06 08:07:00,76
2012-01-06 08:18:00,66
2012-01-06 16:16:00,66
2012-01-06 16:37:00,44
2012-01-06 16:38:00,44
2012-01-06 18:03:00,69
2012-01-06 18:04:00,69
2012-01-06 18:21:00,51
2012-01-06 18:29:00,51
2012-01-06 18:50:00,29
2012-01-06 18:50:00,29
2012-01-07 00:29:00,100
2012-01-07 14:20:00,100
2012-01-07 14:29:00,92
2012-01-07 14:44:00,92
2012-01-07 15:01:00,73
2012-01-07 16:57:00,72
2012-01-07 17:18:00,48
2012-01-07 17:18:00,48
2012-01-07 21:18:00,100
2012-01-08 13:27:00,100
2012-01-08 13:33:00,92
2012-01-08 14:05:00,92
2012-01-08 14:12:00,86
2012-01-09 07:26:00,86
2012-01-09 07:33:00,79
2012-01-09 07:39:00,79
2012-01-09 07:53:00,64
2012-01-09 08:04:00,64
2012-01-09 08:20:00,45
2012-01-09 08:20:00,45
2012-01-09 11:09:00,94
