Date,State of charge
2012-01-01 15:01:00,99
2012-01-01 15:26:00,79
2012-01-01 15:31:00,79
2012-01-01 15:53:00,60
2012-01-02 12:42:00,59
2012-01-02 12:50:00,53
2012-01-02 17:16:00,43
2012-01-02 17:22:00,39
2012-01-02 17:33:00,39
2012-01-02 17:36:00,38
2012-01-02 18:17:00,23
2012-01-02 18:22:00,20
2012-01-03 08:28:00,20
2012-01-03 08:28:00,20
2012-01-03 08:31:00,21
2012-01-03 08:36:00,21
2012-01-03 08:36:00,21
2012-01-03 08:43:00,23
2012-01-03 08:43:00,23
2012-01-03 10:08:00,48
2012-01-03 11:39:00,30
2012-01-03 11:47:00,23
2012-01-03 19:28:00,49
2012-01-03 19:33:00,46
2012-01-03 20:16:00,38
2012-01-03 20:18:00,39
2012-01-03 20:18:00,39
2012-01-03 20:20:00,39
2012-01-04 14:39:00,90
2012-01-04 14:49:00,84
2012-01-04 17:57:00,75
2012-01-04 18:00:00,74
2012-01-04 18:43:00,68
2012-01-04 18:48:00,68
2012-01-04 19:00:00,70
2012-01-04 20:52:00,41
2012-01-04 21:36:00,99
2012-01-05 01:28:00,100
2012-01-05 07:53:00,97
2012-01-05 08:09:00,87
2012-01-05 13:57:00,82
2012-01-05 14:00:00,82
2012-01-05 14:45:00,78
2012-01-05 15:05:00,67
2012-01-05 16:43:00,66
2012-01-05 16:51:00,60
2012-01-05 21:01:00,60
2012-01-05 21:08:00,52
2012-01-06 07:29:00,89
2012-01-06 07:42:00,79
2012-01-06 07:46:00,77
2012-01-06 07:57:00,73
2012-01-06 09:26:00,71
2012-01-06 09:33:00,67
2012-01-06 09:42:00,67
2012-01-06 09:48:00,65
2012-01-06 10:36:00,65
2012-01-06 10:42:00,60
2012-01-06 10:56:00,53
2012-01-06 10:57:00,53
2012-01-06 13:54:00,51
2012-01-06 14:02:00,48
2012-01-06 14:13:00,44
2012-01-06 14:26:00,32
2012-01-06 14:58:00,25
2012-01-06 14:59:00,25
2012-01-06 17:57:00,25
2012-01-06 18:06:00,21
2012-01-06 20:15:00,57
2012-01-06 21:43:00,51
2012-01-06 22:52:00,100
2012-01-06 22:53:00,100
2012-01-06 23:08:00,88
2012-01-07 01:49:00,100
2012-01-07 07:08:00,83
2012-01-07 07:23:00,74
2012-01-07 07:25:00,74
2012-01-07 07:31:00,72
2012-01-07 07:31:00,72
2012-01-07 10:07:00,98
2012-01-07 10:36:00,98
2012-01-07 10:40:00,97
2012-01-07 10:43:00,97
2012-01-07 10:45:00,97
2012-01-07 10:47:00,97
2012-01-07 10:51:00,95
2012-01-07 11:57:00,95
2012-01-07 12:17:00,80
2012-01-07 15:30:00,80
2012-01-07 15:55:00,65
2012-01-07 17:21:00,64
2012-01-07 17:27:00,60
2012-01-07 18:00:00,60
2012-01-07 18:09:00,55
2012-01-07 18:09:00,55
2012-01-07 21:54:00,100
2012-01-07 22:56:00,100
2012-01-07 22:57:00,100
2012-01-07 22:58:00,100
