Date,State of charge
2012-02-20 11:03:00,99
2012-02-20 11:03:00,99
2012-02-21 11:03:00,99
2012-02-21 11:10:00,97
2012-02-21 13:39:00,97
2012-02-21 13:41:00,96
2012-02-21 17:13:00,96
2012-02-21 17:36:00,72
2012-02-21 17:40:00,72
2012-02-21 17:48:00,67
2012-02-21 18:02:00,67
2012-02-21 18:05:00,65
2012-02-21 18:08:00,65
2012-02-21 18:09:00,65
2012-02-21 18:13:00,65
2012-02-21 18:20:00,61
2012-02-21 21:45:00,61
2012-02-21 21:50:00,57
2012-02-22 07:47:00,100
2012-02-22 07:51:00,96
2012-02-22 08:04:00,94
2012-02-22 08:09:00,93
2012-02-22 08:09:00,93
2012-02-22 08:09:00,93
2012-02-22 14:00:00,93
2012-02-22 14:02:00,92
2012-02-22 14:24:00,92
2012-02-22 14:27:00,90
2012-02-22 14:35:00,90
2012-02-22 14:39:00,88
2012-02-22 22:01:00,57
2012-02-23 01:37:00,100
2012-02-23 07:50:00,88
2012-02-23 07:56:00,84
2012-02-23 08:02:00,84
2012-02-23 08:08:00,80
2012-02-23 08:09:00,80
2012-02-23 09:53:00,96
2012-02-23 09:53:00,96
2012-02-23 10:22:00,64
2012-02-23 10:43:00,64
2012-02-23 10:47:00,61
2012-02-23 10:58:00,61
2012-02-23 11:08:00,56
2012-02-23 11:32:00,56
2012-02-23 11:44:00,49
2012-02-23 12:36:00,49
2012-02-23 13:00:00,19
2012-02-23 13:00:00,19
2012-02-23 13:44:00,27
2012-02-23 13:45:00,32
2012-02-23 13:48:00,30
2012-02-23 14:00:00,30
2012-02-23 14:04:00,28
2012-02-23 19:17:00,28
2012-02-24 00:43:00,99
2012-02-24 07:45:00,99
2012-02-24 07:49:00,97
2012-02-24 08:01:00,97
2012-02-24 08:04:00,96
2012-02-24 13:03:00,96
2012-02-24 13:05:00,95
2012-02-24 13:20:00,95
2012-02-24 13:25:00,94
2012-02-24 14:22:00,90
2012-02-24 14:30:00,85
2012-02-24 15:21:00,85
2012-02-24 15:24:00,83
2012-02-24 16:23:00,83
2012-02-24 16:25:00,81
2012-02-24 16:39:00,81
2012-02-24 16:42:00,80
2012-02-24 17:08:00,80
2012-02-24 17:12:00,76
2012-02-24 17:34:00,76
2012-02-24 17:46:00,65
2012-02-24 22:51:00,65
2012-02-24 23:00:00,61
2012-02-25 11:41:00,100
2012-02-25 11:45:00,97
2012-02-25 11:55:00,97
2012-02-25 11:56:00,96
2012-02-25 12:16:00,96
2012-02-25 12:21:00,94
2012-02-25 12:24:00,94
2012-02-25 12:33:00,89
2012-02-25 13:47:00,89
2012-02-25 13:56:00,83
2012-02-25 17:42:00,83
2012-02-25 17:42:00,83
2012-02-25 17:43:00,83
2012-02-25 19:36:00,98
2012-02-25 23:00:00,61
2012-02-26 02:29:00,100
2012-02-26 14:10:00,98
2012-02-26 14:12:00,98
2012-02-26 16:44:00,98
2012-02-26 16:50:00,93
2012-02-26 18:06:00,90
2012-02-26 18:10:00,87
2012-02-27 10:36:00,87
2012-02-27 10:40:00,83
2012-02-27 10:53:00,83
2012-02-27 10:55:00,82
2012-02-27 10:58:00,82
2012-02-27 11:05:00,79
2012-02-27 11:05:00,79
2012-02-27 11:38:00,88
2012-02-27 11:39:00,88
2012-02-27 11:43:00,86
2012-02-27 12:00:00,86
2012-02-27 12:02:00,84
2012-02-27 12:04:00,84
2012-02-27 12:23:00,64
2012-02-27 12:49:00,64
2012-02-27 12:56:00,61
2012-02-27 13:22:00,61
2012-02-27 13:27:00,59
2012-02-27 13:37:00,59
2012-02-27 14:08:00,32
2012-02-27 14:17:00,32
2012-02-27 14:23:00,29
2012-02-27 14:24:00,29
2012-02-27 15:49:00,54
2012-02-27 15:49:00,54
2012-02-27 15:53:00,51
2012-02-27 17:11:00,51
2012-02-27 17:15:00,48
2012-02-27 17:16:00,48
2012-02-27 17:17:00,48
2012-02-27 17:20:00,48
2012-02-27 17:27:00,43
2012-02-27 17:27:00,43
2012-02-27 21:37:00,100
2012-02-28 10:34:00,100
2012-02-28 10:37:00,97
2012-02-28 11:06:00,97
2012-02-28 11:09:00,95
2012-02-28 11:12:00,95
2012-02-28 11:30:00,72
2012-02-28 11:38:00,72
2012-02-28 11:45:00,67
2012-02-28 12:05:00,67
2012-02-28 12:12:00,62
2012-02-28 12:33:00,62
2012-02-28 13:00:00,36
2012-02-28 13:10:00,36
2012-02-28 13:22:00,33
2012-02-28 13:22:00,33
2012-02-28 18:02:00,100
2012-02-29 09:51:00,100
2012-02-29 10:21:00,75
2012-02-29 10:51:00,75
2012-02-29 11:04:00,68
2012-02-29 11:50:00,65
2012-02-29 12:23:00,38
2012-02-29 12:30:00,38
2012-02-29 12:35:00,35
2012-02-29 12:37:00,35
2012-02-29 13:49:00,51
2012-02-29 13:50:00,51
2012-02-29 13:53:00,48
2012-02-29 14:03:00,48
2012-02-29 14:09:00,45
2012-02-29 17:49:00,45
2012-02-29 21:57:00,100
2012-03-01 07:45:00,100
2012-03-01 07:50:00,97
2012-03-01 08:07:00,97
2012-03-01 08:11:00,95
2012-03-01 14:09:00,95
2012-03-01 14:13:00,92
2012-03-01 17:07:00,92
2012-03-01 17:28:00,69
2012-03-01 18:53:00,69
2012-03-01 19:14:00,44
2012-03-02 07:43:00,44
