Date,State of charge
2012-10-22 14:19:00,94
2012-10-22 14:49:00,94
2012-10-22 17:58:00,94
2012-10-22 18:06:00,94
2012-10-22 18:07:00,94
2012-10-22 18:08:00,94
2012-10-22 18:40:00,94
2012-10-22 19:06:00,74
2012-10-23 08:06:00,74
2012-10-23 08:37:00,53
2012-10-23 10:30:00,53
2012-10-23 10:51:00,40
2012-10-23 10:51:00,40
2012-10-23 11:01:00,35
2012-10-23 11:10:00,35
2012-10-23 11:15:00,34
2012-10-23 15:04:00,34
2012-10-23 15:17:00,29
2012-10-23 15:17:00,29
2012-10-23 15:45:00,31
2012-10-23 15:46:00,31
2012-10-23 15:55:00,26
2012-10-23 16:04:00,26
2012-10-23 16:17:00,21
2012-10-23 16:17:00,21
2012-10-23 18:13:00,42
2012-10-23 18:14:00,42
2012-10-23 18:39:00,27
2012-10-23 18:43:00,27
2012-10-23 19:07:00,13
2012-10-23 19:09:00,13
2012-10-23 19:14:00,13
2012-10-23 19:14:00,13
2012-10-23 19:15:00,13
2012-10-23 19:15:00,13
2012-10-23 19:16:00,13
2012-10-23 19:17:00,13
2012-10-23 19:20:00,13
2012-10-23 19:39:00,13
2012-10-23 19:40:00,12
2012-10-24 08:02:00,100
2012-10-24 08:34:00,79
2012-10-24 15:49:00,79
2012-10-24 16:03:00,68
2012-10-24 16:05:00,68
2012-10-24 16:08:00,68
2012-10-24 16:23:00,68
2012-10-24 16:35:00,61
2012-10-24 19:42:00,12
2012-10-25 04:10:00,100
2012-10-25 17:42:00,61
2012-10-25 17:51:00,54
2012-10-25 18:12:00,54
2012-10-25 18:22:00,49
2012-10-25 18:22:00,49
2012-10-25 21:20:00,83
2012-10-26 08:19:00,83
2012-10-26 08:41:00,68
2012-10-26 12:36:00,68
2012-10-26 12:41:00,67
2012-10-26 12:53:00,67
2012-10-26 12:57:00,66
2012-10-26 12:58:00,66
2012-10-26 13:01:00,66
2012-10-26 14:10:00,66
2012-10-26 14:14:00,65
2012-10-26 14:20:00,65
2012-10-26 14:41:00,54
2012-10-26 14:42:00,54
2012-10-26 15:30:00,64
2012-10-26 15:30:00,64
2012-10-26 15:58:00,42
2012-10-26 16:01:00,42
2012-10-26 16:14:00,33
2012-10-26 17:38:00,33
2012-10-27 00:07:00,100
2012-10-27 13:49:00,100
2012-10-27 15:03:00,38
2012-10-27 17:26:00,38
2012-10-27 17:26:00,38
2012-10-27 17:30:00,38
2012-10-27 19:18:00,69
2012-10-27 19:19:00,69
2012-10-27 19:50:00,29
2012-10-28 17:36:00,29
2012-10-28 17:37:00,29
2012-10-28 18:17:00,29
2012-10-28 18:19:00,29
2012-10-29 07:58:00,100
2012-10-29 08:30:00,75
2012-10-29 09:52:00,75
2012-10-29 10:11:00,55
2012-10-29 10:27:00,55
2012-10-29 10:28:00,55
2012-10-29 10:28:00,55
2012-10-29 14:56:00,100
2012-10-29 17:15:00,100
2012-10-29 17:28:00,89
2012-10-29 17:49:00,88
2012-10-29 18:00:00,81
2012-10-29 18:22:00,29
2012-10-29 18:23:00,81
2012-10-29 18:27:00,80
2012-10-30 01:15:00,100
2012-10-30 08:14:00,78
2012-10-30 08:23:00,69
2012-10-30 15:33:00,69
2012-10-30 15:41:00,61
2012-10-30 16:57:00,61
2012-10-30 17:36:00,29
2012-10-30 18:31:00,29
2012-10-30 18:34:00,26
2012-10-31 08:12:00,100
2012-10-31 08:20:00,91
2012-10-31 15:53:00,91
2012-10-31 16:02:00,86
2012-10-31 18:28:00,86
2012-10-31 18:31:00,83
2012-10-31 18:36:00,26
2012-10-31 19:29:00,83
2012-10-31 19:33:00,82
2012-11-01 01:41:00,100
2012-11-01 15:43:00,75
2012-11-01 15:46:00,74
2012-11-01 15:58:00,74
2012-11-01 16:06:00,69
2012-11-01 17:43:00,69
2012-11-01 17:54:00,59
2012-11-01 19:00:00,59
2012-11-01 19:11:00,47
2012-11-01 19:11:00,47
2012-11-02 00:22:00,100
2012-11-02 07:52:00,100
2012-11-02 08:18:00,67
2012-11-02 14:06:00,67
2012-11-02 14:09:00,64
2012-11-02 14:24:00,64
2012-11-02 14:25:00,63
2012-11-02 15:01:00,63
2012-11-02 15:20:00,50
2012-11-02 15:20:00,50
