Date,State of charge
2012-03-09 11:05:00,75
2012-03-09 11:08:00,74
2012-03-09 13:06:00,74
2012-03-09 13:31:00,66
2012-03-09 13:48:00,66
2012-03-09 14:18:00,57
2012-03-09 14:19:00,57
2012-03-09 14:19:00,57
2012-03-09 14:28:00,57
2012-03-09 14:30:00,56
2012-03-12 10:05:00,56
2012-03-12 10:20:00,55
2012-03-12 10:26:00,55
2012-03-12 10:28:00,55
2012-03-12 15:21:00,55
2012-03-12 15:24:00,54
2012-03-12 15:27:00,54
2012-03-12 15:30:00,54
2012-03-12 15:31:00,54
2012-03-12 16:19:00,67
2012-03-12 16:21:00,67
2012-03-12 16:29:00,65
2012-03-12 19:43:00,65
2012-03-12 19:51:00,61
2012-03-12 19:51:00,61
2012-03-12 23:06:00,100
2012-03-13 08:04:00,100
2012-03-13 08:08:00,99
2012-03-13 08:37:00,99
2012-03-13 08:37:00,99
2012-03-13 11:18:00,99
2012-03-13 11:19:00,99
2012-03-13 12:18:00,99
2012-03-13 12:18:00,99
2012-03-13 12:29:00,98
2012-03-13 12:29:00,99
2012-03-13 14:38:00,98
2012-03-13 14:39:00,98
2012-03-14 04:34:00,98
2012-03-14 04:36:00,98
2012-03-14 07:12:00,98
2012-03-14 07:14:00,97
2012-03-15 08:12:00,96
2012-03-15 08:39:00,77
2012-03-15 08:53:00,77
2012-03-15 09:03:00,70
2012-03-15 09:36:00,70
2012-03-15 09:42:00,67
2012-03-15 10:10:00,67
2012-03-15 10:13:00,65
2012-03-15 10:33:00,65
2012-03-15 10:36:00,65
2012-03-15 10:40:00,65
2012-03-15 10:51:00,60
2012-03-15 10:56:00,60
2012-03-15 10:59:00,60
2012-03-15 11:37:00,60
2012-03-15 11:44:00,56
2012-03-15 12:17:00,56
2012-03-15 12:24:00,52
2012-03-15 15:41:00,52
2012-03-15 15:44:00,51
2012-03-15 15:44:00,51
2012-03-15 15:57:00,55
2012-03-15 15:58:00,55
2012-03-15 16:03:00,52
2012-03-15 16:10:00,52
2012-03-15 16:13:00,51
2012-03-15 16:15:00,51
2012-03-15 16:22:00,47
2012-03-15 16:36:00,47
2012-03-15 16:40:00,46
2012-03-15 16:50:00,46
2012-03-15 16:53:00,45
2012-03-15 17:04:00,45
2012-03-15 17:07:00,43
2012-03-15 17:15:00,43
2012-03-15 17:18:00,42
2012-03-15 17:27:00,42
2012-03-15 17:29:00,42
2012-03-15 17:37:00,42
2012-03-15 17:38:00,42
2012-03-15 17:48:00,42
2012-03-15 17:50:00,41
2012-03-15 17:57:00,41
2012-03-15 18:04:00,40
2012-03-15 18:06:00,40
2012-03-15 18:13:00,37
2012-03-15 18:22:00,37
2012-03-15 18:25:00,36
2012-03-15 18:25:00,36
2012-03-15 19:26:00,54
2012-03-15 19:27:00,54
2012-03-15 19:32:00,51
2012-03-15 19:36:00,51
2012-03-15 19:43:00,48
2012-03-15 19:50:00,48
2012-03-15 19:55:00,44
2012-03-15 20:10:00,44
2012-03-15 20:13:00,43
2012-03-15 20:44:00,43
2012-03-15 20:48:00,40
2012-03-15 21:09:00,40
2012-03-15 21:14:00,36
2012-03-15 21:24:00,36
2012-03-15 21:27:00,35
2012-03-15 21:43:00,35
2012-03-15 21:46:00,34
2012-03-15 22:00:00,33
2012-03-15 22:01:00,33
2012-03-15 22:19:00,33
2012-03-15 22:25:00,26
2012-03-16 11:51:00,100
2012-03-16 12:03:00,93
2012-03-16 12:19:00,93
2012-03-16 12:22:00,92
2012-03-16 12:31:00,92
2012-03-16 12:42:00,86
2012-03-16 12:42:00,86
2012-03-16 14:06:00,100
2012-03-16 22:25:00,26
2012-03-17 03:54:00,100
2012-03-17 07:26:00,100
2012-03-17 07:37:00,90
2012-03-17 07:43:00,90
2012-03-17 07:48:00,87
2012-03-17 08:12:00,87
2012-03-17 08:13:00,87
2012-03-17 08:13:00,87
2012-03-17 08:16:00,85
2012-03-17 08:18:00,85
2012-03-17 08:20:00,84
2012-03-17 08:54:00,84
2012-03-17 08:56:00,83
2012-03-17 09:28:00,83
2012-03-17 09:30:00,83
2012-03-17 09:34:00,83
2012-03-17 09:37:00,82
2012-03-17 09:46:00,82
2012-03-17 09:50:00,81
2012-03-17 09:57:00,81
2012-03-17 10:01:00,79
2012-03-17 10:21:00,79
2012-03-17 10:25:00,77
2012-03-17 10:29:00,77
2012-03-17 10:34:00,75
2012-03-17 11:00:00,75
2012-03-17 11:02:00,75
2012-03-17 11:29:00,75
2012-03-17 11:34:00,72
2012-03-17 12:10:00,72
2012-03-17 12:21:00,66
2012-03-17 12:27:00,66
2012-03-17 12:30:00,65
2012-03-17 12:43:00,65
2012-03-17 12:56:00,59
2012-03-17 12:57:00,59
2012-03-17 13:09:00,52
2012-03-17 13:25:00,52
2012-03-17 13:32:00,48
2012-03-17 13:33:00,48
2012-03-17 17:22:00,100
2012-03-18 07:20:00,100
2012-03-18 07:26:00,98
2012-03-18 07:30:00,98
2012-03-18 07:39:00,92
2012-03-18 07:51:00,92
2012-03-18 07:54:00,91
2012-03-18 08:50:00,91
2012-03-18 08:53:00,89
2012-03-18 09:26:00,89
2012-03-18 09:31:00,88
2012-03-18 10:38:00,88
2012-03-18 10:44:00,85
2012-03-18 11:32:00,85
2012-03-18 11:37:00,81
2012-03-18 12:05:00,81
2012-03-18 12:17:00,72
2012-03-18 12:23:00,72
2012-03-18 12:28:00,69
2012-03-18 12:44:00,69
2012-03-18 12:55:00,60
2012-03-18 12:55:00,60
2012-03-18 16:03:00,100
2012-03-19 07:20:00,100
2012-03-19 07:25:00,99
2012-03-19 07:29:00,99
2012-03-19 07:36:00,95
2012-03-19 07:44:00,95
2012-03-19 07:51:00,89
2012-03-19 08:09:00,85
2012-03-19 08:10:00,85
2012-03-19 08:10:00,85
2012-03-19 08:12:00,84
2012-03-19 08:19:00,84
2012-03-19 08:22:00,83
2012-03-19 08:45:00,82
2012-03-19 08:47:00,81
2012-03-19 09:11:00,80
2012-03-19 09:14:00,79
2012-03-19 09:29:00,79
2012-03-19 09:31:00,78
2012-03-19 09:42:00,78
2012-03-19 09:48:00,72
2012-03-19 10:25:00,72
2012-03-19 10:26:00,71
2012-03-19 10:31:00,71
2012-03-19 10:53:00,77
2012-03-19 10:54:00,77
2012-03-19 11:01:00,73
2012-03-19 11:53:00,72
2012-03-19 12:00:00,68
2012-03-19 12:01:00,68
2012-03-19 12:54:00,83
2012-03-19 12:55:00,83
2012-03-19 13:02:00,78
2012-03-19 13:50:00,78
2012-03-19 13:56:00,74
2012-03-19 13:56:00,74
2012-03-19 16:17:00,98
2012-03-20 07:38:00,98
2012-03-20 07:48:00,95
2012-03-20 08:16:00,94
2012-03-20 08:18:00,93
2012-03-20 08:22:00,93
2012-03-20 08:26:00,89
2012-03-20 08:32:00,89
2012-03-20 08:33:00,89
2012-03-20 08:41:00,88
2012-03-20 08:51:00,82
2012-03-20 09:18:00,82
2012-03-20 09:23:00,80
2012-03-20 09:44:00,80
2012-03-20 09:51:00,76
2012-03-20 09:55:00,76
2012-03-20 09:57:00,76
2012-03-20 10:19:00,76
2012-03-20 10:23:00,74
2012-03-20 10:29:00,74
2012-03-20 10:31:00,73
2012-03-20 10:38:00,73
2012-03-20 10:40:00,72
2012-03-20 10:41:00,72
2012-03-20 12:42:00,97
2012-03-20 12:42:00,97
2012-03-20 12:42:00,97
2012-03-20 12:43:00,97
2012-03-20 12:45:00,97
2012-03-20 15:33:00,97
2012-03-20 15:33:00,97
2012-03-20 15:33:00,97
2012-03-20 15:34:00,97
2012-03-20 15:34:00,97
2012-03-20 15:35:00,97
2012-03-20 15:36:00,97
2012-03-20 15:37:00,97
2012-03-20 15:50:00,97
2012-03-20 15:51:00,97
2012-03-20 15:52:00,98
2012-03-20 16:19:00,100
2012-03-21 07:29:00,100
2012-03-21 07:39:00,96
2012-03-21 07:43:00,96
2012-03-21 07:46:00,95
2012-03-21 08:05:00,95
2012-03-21 08:09:00,94
2012-03-21 08:12:00,94
2012-03-21 08:30:00,79
2012-03-21 08:42:00,79
2012-03-21 08:50:00,74
2012-03-21 10:49:00,72
2012-03-21 10:52:00,72
2012-03-21 11:39:00,71
2012-03-21 11:46:00,69
2012-03-21 11:59:00,69
2012-03-21 12:08:00,65
2012-03-21 12:08:00,65
2012-03-21 15:02:00,100
2012-03-22 07:27:00,99
2012-03-22 07:30:00,97
2012-03-22 07:31:00,97
2012-03-22 07:37:00,93
2012-03-22 07:47:00,93
2012-03-22 07:51:00,92
2012-03-22 08:07:00,92
2012-03-22 08:10:00,90
2012-03-22 08:14:00,90
2012-03-22 08:18:00,88
2012-03-22 08:55:00,88
2012-03-22 09:00:00,86
2012-03-22 09:02:00,86
2012-03-22 09:05:00,84
2012-03-22 09:31:00,84
2012-03-22 09:36:00,82
2012-03-22 11:25:00,82
2012-03-22 11:33:00,77
2012-03-22 12:17:00,69
2012-03-22 12:20:00,68
2012-03-22 12:27:00,68
2012-03-22 12:37:00,62
2012-03-22 12:38:00,62
2012-03-22 15:36:00,100
2012-03-23 07:30:00,100
2012-03-23 07:44:00,90
2012-03-23 07:51:00,90
2012-03-23 07:54:00,88
2012-03-23 08:13:00,88
2012-03-23 08:18:00,85
2012-03-23 09:04:00,85
2012-03-23 09:07:00,83
2012-03-23 09:51:00,83
2012-03-23 09:55:00,82
2012-03-23 10:09:00,82
2012-03-23 10:14:00,81
2012-03-23 10:43:00,81
2012-03-23 10:51:00,78
2012-03-23 10:55:00,78
2012-03-23 11:00:00,75
2012-03-23 11:29:00,75
2012-03-23 11:35:00,71
2012-03-23 11:44:00,71
2012-03-23 11:59:00,61
2012-03-23 12:07:00,61
2012-03-23 12:10:00,59
2012-03-23 12:17:00,59
2012-03-23 12:28:00,53
2012-03-23 12:31:00,53
2012-03-23 15:57:00,100
2012-03-24 07:29:00,100
2012-03-24 07:32:00,99
2012-03-24 07:36:00,99
2012-03-24 07:42:00,96
2012-03-24 07:53:00,96
2012-03-24 07:54:00,96
2012-03-24 07:56:00,96
2012-03-24 07:58:00,95
2012-03-24 08:23:00,95
2012-03-24 08:26:00,94
2012-03-24 08:31:00,94
2012-03-24 08:33:00,94
2012-03-24 08:50:00,94
2012-03-24 08:52:00,93
2012-03-24 09:17:00,93
2012-03-24 09:19:00,92
2012-03-24 09:31:00,92
2012-03-24 09:32:00,92
2012-03-24 09:59:00,91
2012-03-24 09:59:00,92
2012-03-24 10:28:00,91
2012-03-24 10:31:00,90
2012-03-24 10:54:00,90
2012-03-24 11:07:00,85
2012-03-24 11:09:00,85
2012-03-24 12:28:00,98
2012-03-24 12:29:00,98
2012-03-24 12:30:00,98
2012-03-24 12:30:00,98
2012-03-24 12:37:00,91
2012-03-24 12:44:00,90
2012-03-24 12:50:00,86
2012-03-24 13:02:00,86
2012-03-24 13:15:00,82
2012-03-24 13:21:00,82
2012-03-24 13:37:00,77
2012-03-24 13:50:00,77
2012-03-24 13:54:00,75
2012-03-24 14:10:00,75
2012-03-24 14:21:00,65
2012-03-24 14:31:00,64
2012-03-24 14:36:00,61
2012-03-24 14:36:00,61
2012-03-24 17:34:00,100
2012-03-25 07:22:00,100
2012-03-25 07:24:00,99
2012-03-25 07:27:00,99
2012-03-25 07:31:00,98
2012-03-25 07:41:00,98
2012-03-25 07:43:00,97
2012-03-25 08:03:00,97
2012-03-25 08:05:00,96
2012-03-25 08:07:00,96
2012-03-25 08:08:00,96
2012-03-25 08:45:00,96
2012-03-25 08:47:00,95
2012-03-25 09:04:00,95
2012-03-25 09:07:00,94
2012-03-25 09:09:00,94
2012-03-25 09:11:00,94
2012-03-25 09:22:00,94
2012-03-25 09:24:00,93
2012-03-25 09:50:00,93
2012-03-25 09:51:00,93
2012-03-25 10:14:00,93
2012-03-25 10:17:00,92
2012-03-25 10:28:00,92
2012-03-25 10:31:00,90
2012-03-25 10:31:00,91
2012-03-25 11:32:00,99
2012-03-25 15:45:00,99
2012-03-25 15:49:00,98
2012-03-25 15:54:00,98
2012-03-25 15:59:00,96
2012-03-25 16:01:00,96
2012-03-25 16:04:00,95
2012-03-25 16:08:00,95
2012-03-25 16:10:00,94
2012-03-25 16:17:00,94
2012-03-25 16:18:00,93
2012-03-25 16:24:00,93
2012-03-25 16:29:00,90
2012-03-25 16:40:00,90
2012-03-25 16:48:00,86
2012-03-25 17:13:00,86
2012-03-25 17:25:00,82
2012-03-25 17:29:00,82
2012-03-25 17:30:00,82
2012-03-25 17:37:00,82
2012-03-25 17:38:00,81
2012-03-25 17:57:00,81
2012-03-25 18:02:00,80
2012-03-25 18:22:00,80
2012-03-25 18:25:00,78
2012-03-25 18:31:00,78
2012-03-25 19:35:00,95
2012-03-25 19:37:00,95
2012-03-25 19:41:00,92
2012-03-25 20:20:00,85
2012-03-25 20:24:00,84
2012-03-25 20:43:00,84
2012-03-25 20:47:00,80
2012-03-25 20:59:00,80
2012-03-25 21:04:00,77
2012-03-25 21:34:00,77
2012-03-25 21:36:00,75
2012-03-25 21:40:00,75
2012-03-25 21:44:00,72
2012-03-25 21:46:00,71
2012-03-25 21:52:00,70
2012-03-25 22:22:00,70
2012-03-25 22:29:00,64
2012-03-25 22:31:00,64
2012-03-26 01:20:00,99
2012-03-26 07:24:00,98
2012-03-26 07:35:00,91
2012-03-26 08:10:00,91
2012-03-26 08:17:00,86
2012-03-26 10:05:00,86
2012-03-26 10:15:00,80
2012-03-26 10:49:00,80
2012-03-26 10:53:00,75
2012-03-26 10:55:00,75
2012-03-26 10:57:00,74
2012-03-26 10:57:00,74
2012-03-26 13:11:00,99
2012-03-27 07:38:00,98
2012-03-27 07:48:00,92
2012-03-27 08:10:00,92
2012-03-27 08:14:00,90
2012-03-27 08:35:00,90
2012-03-27 08:41:00,85
2012-03-27 09:52:00,84
2012-03-27 09:55:00,83
2012-03-27 10:11:00,83
2012-03-27 10:14:00,83
2012-03-27 10:16:00,83
2012-03-27 10:17:00,82
2012-03-27 11:08:00,82
2012-03-27 11:11:00,82
2012-03-27 12:44:00,82
