Date,State of charge
2012-01-01 02:37:00,93
2012-01-01 02:43:00,86
2012-01-02 07:35:00,86
2012-01-02 07:49:00,70
2012-01-02 17:51:00,68
2012-01-02 18:05:00,53
2012-01-02 18:06:00,53
2012-01-02 22:00:00,100
2012-01-03 05:43:00,99
2012-01-03 05:59:00,83
2012-01-03 07:04:00,82
2012-01-03 07:21:00,64
2012-01-03 07:21:00,64
2012-01-03 10:23:00,99
2012-01-03 11:50:00,98
2012-01-03 11:55:00,94
2012-01-03 12:24:00,94
2012-01-03 12:28:00,89
2012-01-04 08:26:00,89
2012-01-04 08:27:00,89
2012-01-04 08:53:00,89
2012-01-04 09:06:00,72
2012-01-04 09:14:00,72
2012-01-04 09:16:00,70
2012-01-04 17:43:00,70
2012-01-04 17:55:00,55
2012-01-04 17:56:00,55
2012-01-04 18:01:00,52
2012-01-04 19:28:00,52
2012-01-04 19:34:00,45
2012-01-04 22:53:00,45
2012-01-04 23:00:00,40
2012-01-05 08:52:00,100
2012-01-05 09:04:00,88
2012-01-05 09:10:00,87
2012-01-05 09:13:00,87
2012-01-05 18:12:00,87
2012-01-05 18:23:00,76
2012-01-05 18:45:00,76
2012-01-05 18:59:00,58
2012-01-05 20:06:00,58
2012-01-05 20:22:00,36
2012-01-05 23:00:00,40
2012-01-06 03:32:00,100
2012-01-06 20:27:00,36
2012-01-07 01:09:00,100
2012-01-07 09:05:00,100
2012-01-07 09:17:00,85
2012-01-07 14:16:00,85
2012-01-07 14:27:00,72
2012-01-08 21:16:00,72
2012-01-09 00:00:00,99
2012-01-09 09:00:00,99
2012-01-09 09:13:00,85
2012-01-09 17:45:00,85
2012-01-09 17:48:00,83
2012-01-09 19:32:00,83
2012-01-09 19:44:00,69
2012-01-11 08:47:00,69
2012-01-11 08:51:00,65
2012-01-11 08:58:00,65
2012-01-11 09:11:00,50
2012-01-11 17:42:00,48
2012-01-11 17:54:00,32
2012-01-11 17:55:00,32
2012-01-11 20:42:00,81
2012-01-11 20:42:00,81
2012-01-11 22:54:00,100
2012-01-12 09:05:00,100
2012-01-12 09:18:00,84
2012-01-12 18:10:00,84
2012-01-12 18:21:00,71
2012-01-12 18:44:00,71
2012-01-12 18:58:00,56
2012-01-12 20:04:00,56
2012-01-12 20:19:00,37
2012-01-13 09:01:00,99
2012-01-13 09:13:00,83
2012-01-13 18:09:00,83
2012-01-13 18:21:00,69
2012-01-13 18:21:00,69
2012-01-13 20:20:00,37
2012-01-13 21:07:00,99
2012-01-14 01:11:00,99
2012-01-15 09:23:00,99
2012-01-15 09:28:00,94
2012-01-15 11:09:00,94
2012-01-15 11:13:00,89
2012-01-15 15:21:00,89
2012-01-15 15:21:00,89
2012-01-15 15:57:00,89
2012-01-15 15:57:00,89
2012-01-16 07:42:00,89
2012-01-16 07:55:00,75
2012-01-16 17:46:00,75
2012-01-16 18:01:00,60
2012-01-16 18:01:00,60
2012-01-16 21:31:00,100
2012-01-17 05:40:00,99
2012-01-17 05:56:00,84
2012-01-17 07:11:00,84
2012-01-17 07:26:00,67
2012-01-17 07:26:00,67
2012-01-17 10:12:00,97
2012-01-18 18:42:00,97
2012-01-18 18:57:00,80
2012-01-18 20:01:00,80
2012-01-18 20:17:00,61
2012-01-18 20:17:00,61
2012-01-18 23:29:00,100
2012-01-21 08:59:00,100
2012-01-21 09:36:00,56
2012-01-21 11:46:00,56
2012-01-21 11:53:00,46
2012-01-21 12:15:00,46
2012-01-21 12:21:00,38
2012-01-21 13:38:00,38
2012-01-21 13:45:00,30
