Date,State of charge
2012-03-08 13:16:00,100
2012-03-08 13:27:00,92
2012-03-08 14:35:00,87
2012-03-08 14:36:00,87
2012-03-08 14:36:00,87
2012-03-08 14:36:00,87
2012-03-08 14:37:00,87
2012-03-08 14:37:00,87
2012-03-08 17:00:00,87
2012-03-08 17:03:00,87
2012-03-08 17:04:00,87
2012-03-08 17:08:00,87
2012-03-08 17:11:00,87
2012-03-08 17:13:00,87
2012-03-08 17:13:00,87
2012-03-08 17:17:00,86
2012-03-08 17:21:00,86
2012-03-08 17:38:00,66
2012-03-08 17:38:00,66
2012-03-08 17:54:00,48
2012-03-08 18:13:00,48
2012-03-08 18:15:00,48
2012-03-09 07:51:00,48
2012-03-09 08:14:00,37
2012-03-09 08:49:00,37
2012-03-09 09:05:00,33
2012-03-09 15:35:00,33
2012-03-09 15:42:00,31
2012-03-09 15:42:00,31
2012-03-09 15:43:00,31
2012-03-09 15:58:00,31
2012-03-09 16:18:00,20
2012-03-09 16:33:00,20
2012-03-09 16:37:00,19
2012-03-09 16:40:00,19
2012-03-09 16:45:00,18
2012-03-09 17:03:00,18
2012-03-09 17:07:00,17
2012-03-09 17:26:00,17
2012-03-09 17:35:00,14
2012-03-10 01:32:00,65
2012-03-10 05:26:00,100
2012-03-10 10:38:00,100
2012-03-10 10:43:00,98
2012-03-10 10:46:00,98
2012-03-10 10:49:00,98
2012-03-10 11:20:00,98
2012-03-10 11:24:00,97
2012-03-10 14:58:00,97
2012-03-10 15:12:00,92
2012-03-10 15:26:00,92
2012-03-10 15:45:00,83
2012-03-10 17:31:00,83
2012-03-10 17:37:00,81
2012-03-10 17:45:00,81
2012-03-10 17:57:00,71
2012-03-10 18:01:00,71
2012-03-10 18:08:00,68
2012-03-10 21:07:00,14
2012-03-11 01:31:00,65
2012-03-11 12:57:00,100
2012-03-11 13:11:00,94
2012-03-11 13:17:00,94
2012-03-11 13:39:00,84
2012-03-11 13:49:00,84
2012-03-11 13:53:00,82
2012-03-11 13:56:00,82
2012-03-11 14:05:00,77
2012-03-11 15:00:00,77
2012-03-11 15:04:00,76
2012-03-11 21:50:00,68
2012-03-12 01:05:00,100
2012-03-12 08:18:00,76
2012-03-12 08:28:00,72
2012-03-12 16:03:00,72
2012-03-12 16:10:00,68
