Date,State of charge
2012-01-02 09:43:00,89
2012-01-02 09:45:00,89
2012-01-02 10:03:00,89
2012-01-02 10:08:00,87
2012-01-02 10:42:00,87
2012-01-02 10:43:00,87
2012-01-03 13:55:00,86
2012-01-03 14:04:00,75
2012-01-03 14:04:00,75
2012-01-03 19:10:00,96
2012-01-04 09:53:00,100
2012-01-04 09:55:00,100
2012-01-04 10:02:00,100
2012-01-04 10:03:00,100
2012-01-04 17:08:00,100
2012-01-04 17:09:00,99
2012-01-04 17:11:00,99
2012-01-04 17:13:00,99
2012-01-04 17:28:00,93
2012-01-04 17:42:00,76
2012-01-04 18:01:00,76
2012-01-04 18:11:00,71
2012-01-04 19:16:00,71
2012-01-04 19:18:00,71
2012-01-04 19:22:00,71
2012-01-04 19:26:00,70
2012-01-06 17:57:00,70
2012-01-06 18:02:00,68
2012-01-06 18:09:00,68
2012-01-06 18:16:00,61
2012-01-06 18:43:00,54
2012-01-06 18:49:00,52
2012-01-06 18:49:00,52
2012-01-06 18:50:00,52
2012-01-07 14:38:00,99
2012-01-07 14:40:00,98
2012-01-07 15:57:00,44
2012-01-07 16:04:00,42
2012-01-07 19:59:00,40
2012-01-07 20:01:00,40
2012-01-07 20:23:00,42
2012-01-08 00:49:00,100
2012-01-09 06:49:00,98
2012-01-09 06:53:00,97
2012-01-09 07:11:00,90
2012-01-09 07:36:00,66
2012-01-09 14:19:00,61
2012-01-09 14:45:00,32
2012-01-09 19:51:00,34
2012-01-10 00:43:00,100
2012-01-10 06:22:00,100
2012-01-10 06:24:00,99
2012-01-10 07:22:00,92
2012-01-10 07:51:00,64
2012-01-10 15:51:00,62
2012-01-10 16:24:00,31
2012-01-11 06:53:00,98
2012-01-11 06:54:00,98
2012-01-11 07:15:00,96
2012-01-11 07:46:00,69
2012-01-11 16:31:00,66
2012-01-11 16:58:00,40
2012-01-11 17:39:00,39
2012-01-11 17:47:00,33
2012-01-11 18:04:00,28
2012-01-11 18:09:00,27
2012-01-11 18:26:00,30
2012-01-11 23:46:00,99
2012-01-12 06:13:00,99
2012-01-12 06:14:00,98
2012-01-12 07:12:00,97
2012-01-12 07:45:00,69
2012-01-12 13:30:00,65
2012-01-12 13:48:00,47
2012-01-12 14:07:00,43
2012-01-12 14:10:00,42
2012-01-12 14:15:00,42
2012-01-12 14:15:00,42
2012-01-12 14:22:00,44
2012-01-12 17:39:00,100
2012-01-12 17:40:00,99
2012-01-12 18:14:00,64
2012-01-12 18:33:00,48
2012-01-12 18:43:00,46
2012-01-12 18:53:00,48
2012-01-12 23:03:00,100
2012-01-13 05:45:00,48
2012-01-13 09:47:00,100
2012-01-13 12:32:00,97
2012-01-13 12:36:00,95
2012-01-13 12:47:00,87
2012-01-13 13:06:00,72
2012-01-13 13:11:00,72
2012-01-13 13:41:00,53
2012-01-13 13:41:00,53
2012-01-13 13:42:00,53
2012-01-13 18:08:00,53
2012-01-13 18:18:00,45
2012-01-13 18:32:00,45
2012-01-13 18:43:00,38
2012-01-14 16:52:00,100
2012-01-14 17:02:00,92
2012-01-14 17:11:00,92
2012-01-14 17:22:00,87
2012-01-16 06:50:00,87
2012-01-16 06:51:00,86
2012-01-16 07:25:00,85
2012-01-16 07:57:00,54
2012-01-16 08:14:00,54
2012-01-16 08:19:00,51
2012-01-16 13:15:00,51
2012-01-16 13:46:00,29
2012-01-16 17:34:00,28
2012-01-16 17:43:00,23
2012-01-16 17:56:00,23
2012-01-16 18:05:00,18
2012-01-16 19:10:00,37
2012-01-16 23:57:00,100
2012-01-17 06:34:00,100
2012-01-17 06:35:00,99
2012-01-17 07:19:00,97
2012-01-17 07:54:00,68
2012-01-17 18:22:00,66
2012-01-17 18:54:00,38
2012-01-17 19:09:00,38
2012-01-17 19:10:00,38
2012-01-17 19:10:00,38
2012-01-17 19:13:00,38
2012-01-18 05:53:00,100
2012-01-18 05:54:00,99
2012-01-18 07:13:00,98
2012-01-18 07:44:00,68
2012-01-18 14:18:00,68
2012-01-18 14:42:00,44
2012-01-18 14:50:00,44
2012-01-18 15:00:00,40
2012-01-18 15:53:00,55
2012-01-18 19:34:00,100
2012-01-19 08:27:00,100
2012-01-19 09:03:00,66
2012-01-19 17:04:00,66
2012-01-19 17:37:00,36
2012-01-19 19:11:00,36
2012-01-19 19:13:00,36
2012-01-19 20:15:00,54
2012-01-19 23:58:00,100
2012-01-20 06:12:00,100
2012-01-20 06:14:00,99
2012-01-20 09:51:00,97
2012-01-20 10:20:00,68
2012-01-20 11:59:00,66
2012-01-20 12:26:00,46
2012-01-20 12:37:00,46
2012-01-20 12:43:00,43
2012-01-20 17:50:00,43
2012-01-20 17:52:00,43
2012-01-20 17:52:00,43
2012-01-20 17:54:00,42
2012-01-22 17:11:00,99
2012-01-22 17:12:00,99
2012-01-23 06:48:00,97
2012-01-23 06:52:00,95
2012-01-23 07:12:00,95
2012-01-23 07:45:00,60
2012-01-23 14:36:00,59
2012-01-23 15:07:00,34
2012-01-23 15:20:00,34
2012-01-23 15:27:00,29
2012-01-23 15:40:00,29
2012-01-23 15:50:00,25
2012-01-23 20:18:00,50
2012-01-24 00:22:00,100
2012-01-24 06:32:00,97
2012-01-24 06:33:00,97
2012-01-24 07:17:00,96
2012-01-24 07:51:00,63
2012-01-24 13:54:00,62
2012-01-24 14:18:00,36
2012-01-24 14:37:00,35
2012-01-24 14:46:00,31
2012-01-24 17:39:00,31
2012-01-24 17:40:00,30
2012-01-25 06:44:00,99
2012-01-25 06:46:00,98
2012-01-25 07:13:00,95
2012-01-25 07:48:00,60
2012-01-25 16:20:00,59
2012-01-25 16:53:00,29
2012-01-26 08:38:00,99
2012-01-26 09:19:00,62
2012-01-26 14:52:00,60
2012-01-26 15:25:00,23
2012-01-26 22:37:00,47
2012-01-27 02:53:00,100
2012-01-27 07:07:00,100
2012-01-27 07:47:00,64
2012-01-27 14:01:00,63
2012-01-27 14:25:00,33
2012-01-27 14:34:00,33
2012-01-27 14:41:00,28
2012-01-27 17:35:00,28
2012-01-27 17:37:00,27
2012-02-19 08:58:00,99
2012-02-19 09:05:00,97
2012-02-19 13:12:00,48
2012-02-19 13:26:00,41
2012-02-19 17:33:00,41
2012-02-19 17:35:00,40
2012-02-19 17:36:00,41
2012-02-19 22:05:00,100
2012-02-20 06:51:00,100
2012-02-20 07:28:00,61
2012-02-20 15:51:00,61
2012-02-20 16:23:00,25
2012-02-20 18:18:00,25
2012-02-20 23:44:00,100
2012-02-21 07:19:00,99
2012-02-21 08:01:00,59
2012-02-21 13:57:00,58
2012-02-21 14:27:00,27
2012-02-21 17:34:00,27
2012-02-21 17:35:00,26
2012-02-21 17:39:00,26
2012-02-21 23:00:00,100
2012-02-22 06:33:00,100
2012-02-22 06:34:00,99
