Date,State of charge
2012-01-31 13:23:00,62
2012-01-31 13:24:00,61
2012-02-01 14:28:00,61
2012-02-01 14:28:00,61
2012-02-01 14:33:00,61
2012-02-01 14:34:00,61
2012-02-01 17:12:00,61
2012-02-01 17:28:00,58
2012-02-01 17:55:00,58
2012-02-01 18:09:00,54
2012-02-01 18:51:00,54
2012-02-01 19:02:00,47
2012-02-01 19:38:00,47
2012-02-01 19:50:00,41
2012-02-01 21:45:00,41
2012-02-01 22:19:00,15
2012-02-02 06:52:00,100
2012-02-02 06:58:00,92
2012-02-02 06:58:00,93
2012-02-02 07:50:00,100
2012-02-02 07:52:00,99
2012-02-02 07:54:00,98
2012-02-02 08:02:00,98
2012-02-02 08:10:00,93
2012-02-02 16:19:00,93
2012-02-02 16:25:00,88
2012-02-02 16:30:00,88
2012-02-02 16:32:00,87
2012-02-02 16:32:00,87
2012-02-02 17:54:00,98
2012-02-02 18:53:00,98
2012-02-02 19:12:00,84
2012-02-02 19:13:00,84
2012-02-02 20:44:00,99
2012-02-02 22:20:00,15
2012-02-03 04:40:00,100
2012-02-03 06:51:00,99
2012-02-03 06:58:00,94
2012-02-03 07:51:00,94
2012-02-03 08:08:00,87
2012-02-03 17:18:00,86
2012-02-03 17:25:00,79
2012-02-03 17:25:00,79
2012-02-03 20:14:00,98
2012-02-05 13:56:00,98
2012-02-05 14:05:00,99
2012-02-05 16:25:00,99
2012-02-05 16:29:00,97
2012-02-05 16:33:00,97
2012-02-05 16:36:00,96
2012-02-05 16:40:00,96
2012-02-05 16:40:00,96
2012-02-05 16:45:00,96
2012-02-05 16:59:00,84
2012-02-05 16:59:00,84
2012-02-05 18:36:00,98
2012-02-05 20:14:00,98
2012-02-05 20:43:00,71
2012-02-05 20:43:00,71
2012-02-05 23:11:00,98
2012-02-06 07:55:00,96
2012-02-06 08:06:00,89
2012-02-06 08:19:00,88
2012-02-06 08:30:00,78
2012-02-06 16:58:00,78
2012-02-06 17:04:00,71
2012-02-06 18:56:00,71
2012-02-06 19:09:00,58
2012-02-06 19:09:00,58
2012-02-06 23:03:00,100
2012-02-07 07:52:00,89
2012-02-07 08:05:00,81
2012-02-07 17:00:00,81
2012-02-07 17:05:00,75
2012-02-07 17:44:00,75
2012-02-07 17:54:00,69
2012-02-07 18:30:00,69
2012-02-07 18:31:00,68
2012-02-07 18:33:00,68
2012-02-07 18:41:00,61
2012-02-07 18:50:00,61
2012-02-07 18:51:00,61
2012-02-07 18:53:00,61
2012-02-07 20:51:00,95
2012-02-07 20:51:00,95
2012-02-07 22:40:00,100
2012-02-08 06:52:00,99
2012-02-08 06:58:00,94
2012-02-08 06:59:00,92
2012-02-08 07:50:00,99
2012-02-08 07:50:00,99
2012-02-08 07:52:00,98
2012-02-08 07:58:00,98
2012-02-08 08:03:00,93
2012-02-08 16:32:00,93
2012-02-08 16:38:00,88
2012-02-08 16:38:00,88
2012-02-08 17:41:00,97
2012-02-08 17:42:00,97
2012-02-08 17:46:00,95
2012-02-08 18:08:00,95
2012-02-08 18:14:00,92
2012-02-08 18:15:00,92
2012-02-08 18:45:00,65
2012-02-08 19:58:00,65
2012-02-08 20:03:00,63
2012-02-08 20:07:00,63
2012-02-08 20:13:00,60
2012-02-08 20:52:00,60
2012-02-08 20:55:00,59
2012-02-08 21:38:00,59
2012-02-08 22:05:00,28
2012-02-09 07:49:00,100
2012-02-09 08:02:00,94
2012-02-09 16:56:00,94
2012-02-09 17:03:00,90
2012-02-09 17:42:00,90
2012-02-09 17:53:00,85
2012-02-09 18:02:00,85
