Date,State of charge
2012-01-23 11:52:00,36
2012-01-23 11:52:00,36
2012-01-23 12:03:00,36
2012-01-23 12:09:00,31
2012-01-23 14:11:00,31
2012-01-23 14:17:00,30
2012-01-23 14:17:00,30
2012-01-23 14:17:00,30
2012-01-23 14:18:00,30
2012-01-23 16:45:00,57
2012-01-23 16:46:00,57
2012-01-23 16:47:00,56
2012-01-23 16:59:00,56
2012-01-23 17:12:00,56
2012-01-23 17:14:00,56
2012-01-23 17:21:00,52
2012-01-23 17:42:00,52
2012-01-23 17:47:00,50
2012-01-23 17:48:00,50
2012-01-23 17:49:00,50
2012-01-23 18:11:00,48
2012-01-23 18:19:00,45
2012-01-23 21:04:00,44
2012-01-23 21:37:00,17
2012-01-23 21:45:00,17
2012-01-23 21:51:00,13
2012-01-24 08:29:00,99
2012-01-24 08:52:00,78
2012-01-24 09:46:00,78
2012-01-24 10:11:00,55
2012-01-24 10:11:00,55
2012-01-24 10:35:00,62
2012-01-24 10:35:00,62
2012-01-24 10:44:00,56
2012-01-24 11:05:00,56
2012-01-24 11:12:00,50
2012-01-24 11:32:00,50
2012-01-24 11:33:00,50
2012-01-24 11:33:00,50
2012-01-24 12:29:00,66
2012-01-24 12:29:00,66
2012-01-24 12:57:00,38
2012-01-24 13:21:00,38
2012-01-24 13:52:00,11
2012-01-24 13:59:00,11
2012-01-24 14:04:00,10
2012-01-24 14:04:00,10
2012-01-24 17:02:00,57
2012-01-24 17:03:00,57
2012-01-24 17:07:00,53
2012-01-24 19:31:00,53
2012-01-24 19:40:00,49
2012-01-24 19:40:00,49
2012-01-24 21:51:00,13
2012-01-24 22:23:00,97
2012-01-24 22:26:00,95
2012-01-24 22:31:00,92
2012-01-25 03:57:00,100
2012-01-25 06:53:00,82
2012-01-25 06:58:00,80
2012-01-25 14:39:00,78
2012-01-25 14:44:00,74
2012-01-25 14:54:00,74
2012-01-25 14:58:00,71
2012-01-25 14:58:00,71
2012-01-25 15:11:00,74
2012-01-25 15:12:00,74
2012-01-25 15:21:00,69
2012-01-25 17:42:00,57
2012-01-25 17:48:00,54
2012-01-25 18:01:00,54
2012-01-25 18:07:00,50
2012-01-25 18:24:00,50
2012-01-25 18:38:00,41
2012-01-26 06:51:00,35
2012-01-26 06:56:00,33
2012-01-26 06:56:00,33
2012-01-26 09:50:00,81
2012-01-26 09:50:00,81
2012-01-26 09:55:00,77
2012-01-26 11:33:00,76
2012-01-26 11:40:00,71
2012-01-26 11:42:00,71
2012-01-26 11:48:00,66
2012-01-26 12:05:00,66
2012-01-26 12:08:00,64
2012-01-26 12:08:00,64
2012-01-26 15:27:00,100
2012-01-26 17:07:00,98
2012-01-26 17:12:00,95
2012-01-26 18:22:00,92
2012-01-26 18:33:00,87
2012-01-26 19:29:00,87
2012-01-26 19:36:00,80
2012-01-27 06:57:00,74
2012-01-27 07:02:00,72
2012-01-27 10:14:00,72
2012-01-27 10:18:00,67
2012-01-27 10:33:00,67
2012-01-27 10:37:00,64
2012-01-27 10:37:00,64
2012-01-27 10:42:00,66
2012-01-27 10:43:00,66
2012-01-27 10:46:00,64
2012-01-27 11:56:00,63
2012-01-27 12:01:00,60
2012-01-27 14:15:00,60
2012-01-27 14:20:00,56
2012-01-27 14:33:00,56
2012-01-27 14:38:00,54
2012-01-27 14:41:00,54
2012-01-27 14:44:00,54
2012-01-28 11:49:00,54
2012-01-28 12:10:00,41
2012-01-28 12:53:00,41
2012-01-28 13:08:00,32
2012-01-28 17:49:00,32
2012-01-28 18:04:00,27
2012-01-28 18:04:00,27
2012-01-28 23:43:00,100
2012-02-02 10:38:00,97
2012-02-02 11:01:00,86
