Date,State of charge
2012-01-05 11:37:00,56
2012-01-05 11:45:00,53
2012-01-05 11:45:00,53
2012-01-05 16:01:00,100
2012-01-06 08:06:00,100
2012-01-06 08:07:00,100
2012-01-06 08:09:00,100
2012-01-06 08:11:00,99
2012-01-06 11:14:00,97
2012-01-06 11:39:00,79
2012-01-09 10:15:00,69
2012-01-09 10:26:00,63
2012-01-09 10:50:00,63
2012-01-09 10:51:00,62
2012-01-09 11:08:00,62
2012-01-09 11:09:00,61
2012-01-10 08:00:00,51
2012-01-10 10:55:00,100
2012-01-10 11:13:00,99
2012-01-10 11:13:00,99
2012-01-10 11:19:00,99
2012-01-10 11:23:00,98
2012-01-10 15:13:00,93
2012-01-10 15:38:00,76
2012-01-10 16:00:00,76
2012-01-10 16:02:00,75
2012-01-11 12:56:00,75
2012-01-11 12:58:00,75
2012-01-12 11:19:00,75
2012-01-12 11:20:00,74
2012-01-13 07:56:00,74
2012-01-13 07:56:00,74
2012-01-13 10:40:00,74
2012-01-13 10:40:00,74
2012-01-13 10:45:00,74
2012-01-13 10:45:00,74
2012-01-13 12:25:00,74
2012-01-13 12:25:00,74
2012-01-13 12:26:00,74
2012-01-13 15:49:00,100
2012-01-16 10:03:00,100
2012-01-16 10:06:00,99
2012-01-16 12:57:00,99
2012-01-16 12:58:00,99
2012-01-16 16:28:00,99
2012-01-16 16:30:00,99
2012-01-16 16:43:00,99
2012-01-16 16:53:00,92
2012-01-16 16:53:00,92
2012-01-16 16:53:00,92
2012-01-16 16:53:00,92
2012-01-16 16:54:00,92
2012-01-16 16:57:00,92
2012-01-16 17:06:00,90
2012-01-16 18:47:00,90
2012-01-16 18:52:00,88
2012-01-16 18:55:00,88
2012-01-16 19:00:00,86
2012-01-16 19:09:00,86
2012-01-16 19:22:00,76
2012-01-16 21:07:00,76
2012-01-16 21:17:00,69
2012-01-17 08:05:00,69
2012-01-17 08:34:00,43
2012-01-17 11:36:00,43
2012-01-17 11:55:00,18
2012-01-17 12:20:00,18
2012-01-17 12:45:00,25
2012-01-17 12:46:00,25
2012-01-17 12:49:00,23
2012-01-17 12:57:00,23
2012-01-17 13:04:00,19
2012-01-17 13:06:00,19
2012-01-17 17:19:00,95
2012-01-17 17:27:00,93
2012-01-17 17:30:00,91
2012-01-17 19:26:00,86
2012-01-17 19:29:00,83
2012-01-18 07:40:00,83
2012-01-18 07:58:00,75
2012-01-18 15:05:00,75
2012-01-18 15:12:00,71
2012-01-18 18:07:00,71
2012-01-18 18:10:00,69
2012-01-18 19:33:00,69
