Date,State of charge
2012-01-17 13:19:00,93
2012-01-17 13:20:00,93
2012-01-18 10:54:00,93
2012-01-18 10:54:00,93
2012-01-18 11:19:00,93
2012-01-18 11:51:00,68
2012-01-18 12:05:00,68
2012-01-18 12:14:00,64
2012-01-18 12:45:00,64
2012-01-18 13:14:00,42
2012-01-18 13:20:00,42
2012-01-18 16:26:00,76
2012-01-18 18:54:00,77
2012-01-18 19:02:00,75
2012-01-18 20:22:00,75
2012-01-18 20:29:00,72
2012-01-18 21:53:00,72
2012-01-18 21:59:00,72
2012-01-18 22:04:00,72
2012-01-18 22:38:00,82
2012-01-19 07:02:00,82
2012-01-19 07:30:00,62
2012-01-19 20:30:00,62
2012-01-19 21:06:00,32
2012-01-19 21:07:00,32
2012-01-19 22:13:00,52
2012-01-20 13:34:00,52
2012-01-20 13:38:00,49
2012-01-20 13:40:00,49
2012-01-20 13:43:00,48
2012-01-20 13:45:00,48
2012-01-20 13:50:00,47
2012-01-20 13:50:00,47
2012-01-20 18:13:00,100
2012-01-21 10:36:00,100
2012-01-21 10:43:00,97
2012-01-21 11:22:00,97
2012-01-21 12:00:00,72
2012-01-21 13:03:00,72
2012-01-21 13:17:00,64
2012-01-21 14:45:00,64
2012-01-21 15:09:00,44
2012-01-21 17:33:00,44
2012-01-21 17:42:00,37
2012-01-21 17:48:00,37
2012-01-21 18:04:00,31
2012-01-21 18:05:00,31
2012-01-21 22:32:00,100
2012-01-22 10:07:00,96
2012-01-22 10:16:00,92
2012-01-23 06:44:00,92
2012-01-23 07:08:00,69
2012-01-23 15:45:00,69
2012-01-23 16:10:00,50
2012-01-23 19:20:00,48
2012-01-23 19:26:00,44
2012-01-23 20:36:00,44
2012-01-23 20:42:00,40
2012-01-23 20:46:00,40
2012-01-23 22:48:00,74
2012-01-24 07:08:00,74
2012-01-24 07:36:00,54
2012-01-24 15:50:00,54
2012-01-24 16:16:00,29
2012-01-25 06:53:00,100
2012-01-25 07:23:00,78
2012-01-25 15:49:00,78
2012-01-25 16:15:00,58
2012-01-25 16:17:00,58
2012-01-25 19:39:00,100
2012-01-25 21:16:00,29
2012-01-26 02:44:00,100
2012-01-27 15:03:00,100
2012-01-27 15:05:00,99
2012-01-27 15:30:00,99
2012-01-27 15:34:00,98
2012-01-27 15:48:00,98
2012-01-27 15:52:00,96
2012-01-28 08:34:00,96
2012-01-28 08:41:00,94
2012-01-28 10:13:00,94
2012-01-28 10:17:00,91
2012-01-28 10:20:00,91
2012-01-28 10:22:00,91
2012-01-28 12:02:00,91
2012-01-28 12:08:00,88
2012-01-28 12:45:00,88
2012-01-28 12:50:00,86
2012-01-28 12:50:00,86
2012-01-28 12:56:00,84
2012-01-28 13:08:00,84
2012-01-28 13:12:00,81
2012-01-29 12:40:00,81
2012-01-29 12:43:00,81
2012-01-30 07:00:00,81
2012-01-30 07:35:00,63
2012-01-30 15:34:00,63
2012-01-30 16:03:00,45
2012-01-30 19:10:00,45
2012-01-30 19:16:00,40
2012-01-30 20:37:00,39
2012-01-30 20:44:00,35
2012-01-31 07:01:00,100
2012-01-31 07:30:00,74
2012-01-31 15:40:00,74
2012-01-31 16:18:00,45
2012-01-31 16:25:00,44
2012-01-31 16:29:00,41
2012-01-31 16:38:00,41
2012-01-31 16:41:00,40
2012-01-31 16:44:00,40
2012-01-31 19:53:00,96
2012-01-31 20:46:00,35
2012-02-01 02:04:00,100
2012-02-01 07:21:00,91
2012-02-01 07:59:00,63
2012-02-01 16:15:00,63
2012-02-01 16:43:00,38
2012-02-01 18:10:00,38
2012-02-01 18:18:00,35
2012-02-01 18:19:00,35
2012-02-01 21:56:00,98
2012-02-02 07:18:00,93
2012-02-02 07:53:00,66
2012-02-02 15:29:00,66
2012-02-02 15:53:00,44
2012-02-02 15:55:00,44
2012-02-02 16:01:00,41
2012-02-02 16:06:00,40
2012-02-02 16:13:00,37
2012-02-02 16:15:00,37
2012-02-02 21:28:00,100
2012-02-03 07:07:00,100
2012-02-03 07:44:00,73
2012-02-03 13:25:00,73
2012-02-03 13:50:00,49
2012-02-03 14:08:00,49
2012-02-03 14:14:00,45
2012-02-03 14:25:00,45
2012-02-03 14:35:00,39
2012-02-07 06:42:00,99
2012-02-07 07:07:00,69
2012-02-07 15:44:00,69
2012-02-07 16:10:00,40
2012-02-07 16:12:00,40
2012-02-07 16:15:00,39
2012-02-07 16:20:00,39
2012-02-07 16:35:00,30
2012-02-07 16:56:00,30
2012-02-07 17:09:00,22
2012-02-07 17:10:00,22
2012-02-07 22:11:00,39
2012-02-07 23:02:00,100
2012-02-08 03:48:00,100
2012-02-08 07:12:00,100
2012-02-08 07:41:00,72
2012-02-08 15:21:00,72
2012-02-08 15:27:00,68
2012-02-08 15:31:00,68
2012-02-08 16:05:00,43
