Date,State of charge
2012-01-17 13:16:00,61
2012-01-17 13:18:00,61
2012-01-18 10:59:00,61
2012-01-18 11:47:00,69
2012-01-18 14:17:00,69
2012-01-18 14:21:00,67
2012-01-18 16:44:00,67
2012-01-18 16:48:00,65
2012-01-18 18:45:00,65
2012-01-18 19:04:00,56
2012-01-18 22:02:00,56
2012-01-18 22:29:00,37
2012-01-19 07:37:00,99
2012-01-19 07:52:00,87
2012-01-19 08:34:00,87
2012-01-19 08:43:00,87
2012-01-19 12:09:00,87
2012-01-19 12:22:00,78
2012-01-19 12:24:00,78
2012-01-19 12:30:00,77
2012-01-19 12:52:00,77
2012-01-19 13:21:00,57
2012-01-19 13:47:00,57
2012-01-19 14:19:00,32
2012-01-19 16:19:00,32
2012-01-19 16:19:00,32
2012-01-19 16:19:00,32
2012-01-19 16:32:00,25
2012-01-19 16:39:00,25
2012-01-19 16:45:00,22
2012-01-19 18:13:00,22
2012-01-19 18:20:00,19
2012-01-19 18:38:00,19
2012-01-19 18:43:00,18
2012-01-19 22:05:00,18
2012-01-19 22:10:00,15
2012-01-19 22:29:00,37
2012-01-20 03:10:00,100
2012-01-20 07:39:00,98
2012-01-20 08:00:00,83
2012-01-20 14:30:00,83
2012-01-20 14:49:00,72
2012-01-20 15:35:00,72
2012-01-20 15:43:00,70
2012-01-20 16:20:00,70
2012-01-20 16:25:00,67
2012-01-20 16:29:00,67
2012-01-20 16:33:00,65
2012-01-20 17:02:00,65
2012-01-20 17:11:00,59
2012-01-20 17:16:00,59
2012-01-20 17:23:00,56
2012-01-20 17:31:00,56
2012-01-20 17:35:00,54
2012-01-20 17:52:00,54
2012-01-20 17:59:00,46
2012-01-20 19:55:00,46
2012-01-20 20:03:00,37
2012-01-20 22:10:00,15
2012-01-21 04:14:00,100
2012-01-21 10:58:00,100
2012-01-21 11:27:00,77
2012-01-21 14:42:00,77
2012-01-21 14:58:00,67
2012-01-21 15:03:00,67
2012-01-21 15:10:00,63
2012-01-21 17:39:00,63
2012-01-21 18:04:00,36
2012-01-21 19:22:00,36
2012-01-21 19:28:00,32
2012-01-21 19:38:00,32
2012-01-21 19:44:00,29
2012-01-21 21:11:00,37
2012-01-21 22:20:00,29
2012-01-21 22:20:00,29
2012-01-22 01:57:00,100
2012-01-22 12:24:00,100
2012-01-22 12:30:00,96
2012-01-22 12:44:00,96
2012-01-22 12:46:00,96
2012-01-22 14:57:00,96
2012-01-22 15:02:00,91
2012-01-22 15:20:00,91
2012-01-22 15:26:00,88
2012-01-22 15:42:00,88
2012-01-22 15:52:00,81
2012-01-22 17:53:00,81
2012-01-22 18:03:00,72
2012-01-22 21:31:00,72
2012-01-22 22:21:00,29
2012-01-23 00:09:00,100
2012-01-23 03:34:00,100
2012-01-23 07:40:00,100
2012-01-23 07:54:00,85
2012-01-23 11:54:00,85
2012-01-23 12:06:00,73
2012-01-23 14:13:00,73
2012-01-23 14:19:00,72
2012-01-23 14:43:00,72
2012-01-23 14:51:00,70
2012-01-23 14:58:00,70
2012-01-23 15:05:00,64
2012-01-23 16:58:00,64
2012-01-23 17:08:00,57
2012-01-23 17:37:00,57
2012-01-23 17:46:00,51
2012-01-23 17:48:00,51
2012-01-23 17:50:00,51
2012-01-23 18:59:00,51
2012-01-23 19:14:00,43
2012-01-23 20:03:00,43
2012-01-24 00:36:00,100
2012-01-24 07:56:00,100
2012-01-24 08:02:00,98
2012-01-24 08:17:00,98
2012-01-24 08:21:00,96
2012-01-25 07:44:00,96
2012-01-25 07:58:00,82
2012-01-25 12:00:00,82
2012-01-25 12:15:00,64
2012-01-25 12:58:00,64
2012-01-25 13:16:00,40
2012-01-25 13:22:00,40
2012-01-25 13:26:00,38
2012-01-25 18:43:00,38
2012-01-25 18:59:00,24
2012-01-25 21:50:00,24
2012-01-25 22:05:00,16
2012-01-26 07:39:00,100
2012-01-26 07:52:00,86
2012-01-26 15:28:00,86
2012-01-26 15:41:00,73
2012-01-26 16:51:00,73
2012-01-26 16:56:00,70
2012-01-26 19:36:00,70
2012-01-26 19:41:00,68
2012-01-26 22:08:00,16
2012-01-27 04:13:00,100
2012-01-27 07:34:00,66
2012-01-27 08:01:00,52
2012-01-27 14:07:00,52
2012-01-27 14:24:00,36
2012-01-27 14:44:00,36
2012-01-27 14:48:00,33
2012-01-27 15:40:00,33
2012-01-27 15:47:00,30
2012-01-27 15:58:00,30
2012-01-27 16:00:00,29
2012-01-27 16:08:00,29
2012-01-27 16:14:00,25
2012-01-27 16:22:00,25
2012-01-27 16:27:00,24
2012-01-27 16:50:00,24
2012-01-27 16:51:00,24
2012-01-27 17:00:00,24
2012-01-27 17:05:00,22
2012-01-27 17:17:00,22
2012-01-27 17:22:00,19
2012-01-28 09:09:00,100
2012-01-28 09:09:00,100
2012-01-28 16:50:00,100
2012-01-28 16:58:00,95
2012-01-28 19:46:00,24
2012-01-29 01:38:00,100
2012-01-29 08:34:00,92
2012-01-29 08:39:00,87
2012-01-29 08:42:00,87
2012-01-29 08:43:00,86
2012-01-29 08:51:00,86
2012-01-29 08:56:00,84
2012-01-29 08:59:00,84
2012-01-29 09:06:00,80
