Date,State of charge
2012-01-01 03:26:00,71
2012-01-01 03:38:00,64
2012-01-01 17:19:00,64
2012-01-01 17:24:00,60
2012-01-01 17:44:00,59
2012-01-01 17:50:00,56
2012-01-02 08:13:00,56
2012-01-02 08:23:00,48
2012-01-02 08:29:00,48
2012-01-02 08:40:00,42
2012-01-02 10:02:00,42
2012-01-02 10:10:00,35
2012-01-02 10:12:00,35
2012-01-02 10:13:00,34
2012-01-02 10:29:00,34
2012-01-02 10:36:00,30
2012-01-02 10:37:00,30
2012-01-02 10:38:00,30
2012-01-02 10:38:00,30
2012-01-02 15:35:00,100
2012-01-02 15:39:00,98
2012-01-02 15:43:00,96
2012-01-02 15:47:00,100
2012-01-02 15:56:00,94
2012-01-02 16:09:00,94
2012-01-02 16:18:00,89
2012-01-03 10:09:00,89
2012-01-03 10:17:00,83
2012-01-03 10:25:00,82
2012-01-03 10:30:00,78
2012-01-03 13:04:00,77
2012-01-03 13:19:00,66
2012-01-03 14:36:00,66
2012-01-03 14:39:00,64
2012-01-03 15:21:00,64
2012-01-03 15:24:00,62
2012-01-03 15:55:00,61
2012-01-03 16:02:00,55
2012-01-03 16:11:00,55
2012-01-03 16:18:00,50
2012-01-03 16:30:00,50
2012-01-03 16:36:00,48
2012-01-03 16:37:00,48
2012-01-03 20:56:00,100
2012-01-04 08:16:00,100
2012-01-04 08:25:00,93
2012-01-04 08:34:00,93
2012-01-04 08:40:00,89
2012-01-04 12:04:00,89
2012-01-04 12:14:00,82
2012-01-04 12:43:00,78
2012-01-04 12:46:00,76
2012-01-04 20:30:00,72
2012-01-04 20:31:00,71
2012-01-06 17:25:00,70
2012-01-06 17:37:00,60
2012-01-07 01:23:00,54
2012-01-07 01:33:00,47
2012-01-08 18:52:00,47
2012-01-08 18:54:00,46
2012-01-08 18:54:00,46
2012-01-08 23:29:00,100
2012-01-09 12:17:00,99
2012-01-09 12:25:00,93
2012-01-09 13:27:00,88
2012-01-09 13:34:00,83
2012-01-09 13:56:00,83
2012-01-09 14:01:00,78
2012-01-09 15:11:00,78
2012-01-09 15:18:00,75
2012-01-09 18:37:00,75
2012-01-09 18:40:00,72
2012-01-09 19:43:00,72
2012-01-09 19:47:00,70
2012-01-10 08:58:00,74
2012-01-10 09:04:00,69
2012-01-10 09:09:00,69
2012-01-10 09:18:00,64
2012-01-10 11:47:00,57
2012-01-10 11:58:00,51
2012-01-10 11:58:00,51
2012-01-10 13:42:00,72
2012-01-10 13:45:00,72
2012-01-10 13:50:00,68
2012-01-10 15:14:00,68
2012-01-10 15:23:00,64
2012-01-10 15:29:00,64
2012-01-10 15:30:00,63
2012-01-10 15:30:00,63
2012-01-10 15:31:00,63
2012-01-10 15:31:00,63
2012-01-10 18:43:00,100
2012-01-11 09:13:00,99
2012-01-11 09:36:00,70
2012-01-11 14:49:00,47
2012-01-11 14:55:00,44
2012-01-11 15:04:00,43
2012-01-11 15:06:00,43
2012-01-11 15:07:00,43
2012-01-11 15:07:00,43
2012-01-11 15:57:00,42
2012-01-11 16:02:00,40
2012-01-11 16:02:00,40
2012-01-11 20:27:00,100
2012-01-12 13:08:00,99
2012-01-12 13:17:00,92
2012-01-12 13:36:00,92
2012-01-12 13:37:00,91
2012-01-12 13:51:00,90
2012-01-12 13:56:00,87
2012-01-12 14:25:00,87
2012-01-12 14:31:00,80
2012-01-12 15:46:00,80
2012-01-12 15:50:00,77
2012-01-12 16:09:00,77
2012-01-12 16:18:00,71
2012-01-12 16:25:00,71
2012-01-12 16:28:00,68
2012-01-12 16:39:00,68
2012-01-12 16:43:00,66
2012-01-12 16:56:00,66
2012-01-12 17:05:00,60
2012-01-12 20:26:00,60
2012-01-12 20:30:00,56
2012-01-12 20:38:00,56
2012-01-12 20:43:00,53
2012-01-12 20:44:00,53
2012-01-13 00:34:00,100
2012-01-13 11:23:00,100
2012-01-13 11:29:00,97
2012-01-13 11:55:00,97
2012-01-13 11:59:00,93
2012-01-13 14:25:00,93
2012-01-13 14:37:00,86
2012-01-13 14:54:00,86
2012-01-13 15:01:00,81
2012-01-13 15:23:00,81
2012-01-13 15:26:00,79
2012-01-13 15:29:00,78
2012-01-13 15:39:00,68
2012-01-13 16:17:00,68
2012-01-13 16:33:00,54
2012-01-14 12:41:00,54
2012-01-14 12:48:00,49
2012-01-14 12:55:00,49
2012-01-14 12:58:00,47
2012-01-14 13:27:00,47
2012-01-14 13:31:00,44
2012-01-14 16:00:00,43
2012-01-14 16:05:00,38
2012-01-15 01:33:00,36
2012-01-15 01:42:00,31
2012-01-15 01:42:00,31
2012-01-15 06:48:00,100
2012-01-15 14:23:00,100
2012-01-15 14:28:00,95
2012-01-15 14:35:00,95
2012-01-15 14:39:00,93
2012-01-15 17:36:00,93
2012-01-15 17:48:00,83
2012-01-15 17:56:00,82
2012-01-15 17:59:00,81
2012-01-16 07:25:00,81
2012-01-16 07:32:00,74
2012-01-16 08:43:00,74
2012-01-16 08:52:00,68
2012-01-16 10:14:00,67
2012-01-16 10:21:00,61
2012-01-16 11:12:00,61
2012-01-16 11:14:00,59
2012-01-16 11:15:00,59
2012-01-16 13:49:00,93
2012-01-16 13:51:00,93
2012-01-16 13:59:00,85
2012-01-16 14:17:00,85
2012-01-16 14:21:00,82
2012-01-16 14:35:00,82
2012-01-16 14:37:00,81
2012-01-16 14:49:00,81
2012-01-16 14:54:00,77
2012-01-16 15:02:00,77
2012-01-16 15:05:00,75
2012-01-16 16:04:00,73
2012-01-16 16:08:00,69
2012-01-16 16:16:00,69
2012-01-16 16:26:00,63
2012-01-17 08:41:00,63
2012-01-17 08:48:00,55
2012-01-17 08:53:00,55
2012-01-17 09:01:00,44
2012-01-17 14:38:00,44
2012-01-17 14:47:00,35
2012-01-17 16:37:00,34
2012-01-17 16:38:00,34
2012-01-17 22:36:00,34
2012-01-17 22:38:00,33
2012-01-18 09:08:00,100
2012-01-18 09:11:00,98
2012-01-18 10:05:00,98
2012-01-18 10:12:00,92
2012-01-18 12:04:00,92
2012-01-18 12:10:00,86
2012-01-18 12:55:00,86
2012-01-18 12:59:00,84
2012-01-18 13:53:00,84
2012-01-18 13:59:00,80
2012-01-18 14:12:00,79
2012-01-18 14:32:00,67
2012-01-18 15:00:00,67
2012-01-18 15:16:00,56
2012-01-18 15:44:00,56
2012-01-18 15:53:00,50
2012-01-18 17:28:00,50
2012-01-18 17:29:00,48
2012-01-18 17:36:00,48
2012-01-18 17:38:00,46
2012-01-18 22:38:00,33
2012-01-19 03:45:00,100
2012-01-19 09:04:00,46
2012-01-19 09:13:00,39
2012-01-19 09:19:00,39
2012-01-19 09:37:00,30
2012-01-19 09:37:00,30
2012-01-19 12:08:00,58
2012-01-19 12:09:00,58
2012-01-19 12:17:00,53
2012-01-19 12:19:00,53
2012-01-19 12:20:00,53
2012-01-19 15:05:00,47
2012-01-19 15:10:00,43
2012-01-19 15:13:00,43
2012-01-19 15:19:00,40
2012-01-19 17:01:00,40
2012-01-19 17:05:00,37
2012-01-19 17:05:00,37
2012-01-19 21:49:00,100
2012-01-21 18:41:00,100
2012-01-21 18:50:00,93
2012-01-24 12:50:00,93
2012-01-24 12:56:00,86
2012-01-24 15:11:00,86
2012-01-24 15:16:00,82
2012-01-24 15:27:00,82
2012-01-24 15:31:00,80
2012-01-25 14:56:00,79
2012-01-25 15:04:00,74
2012-01-25 15:14:00,74
2012-01-25 15:22:00,68
2012-01-26 10:35:00,67
2012-01-26 10:37:00,65
2012-01-26 10:43:00,65
2012-01-26 10:46:00,64
2012-01-26 10:50:00,64
2012-01-26 10:58:00,58
2012-01-26 10:58:00,58
2012-01-26 12:39:00,75
2012-01-26 12:40:00,75
2012-01-26 12:49:00,70
2012-01-26 13:12:00,70
2012-01-26 13:16:00,68
2012-01-26 17:49:00,68
2012-01-26 17:51:00,66
2012-01-26 18:05:00,66
2012-01-26 18:07:00,64
2012-01-26 22:32:00,64
2012-01-26 22:33:00,64
2012-01-27 08:20:00,99
2012-01-27 08:46:00,69
2012-01-27 09:16:00,69
2012-01-27 09:36:00,39
2012-01-27 09:41:00,39
2012-01-27 09:47:00,35
2012-01-27 11:50:00,34
2012-01-27 11:53:00,32
2012-01-27 13:59:00,32
2012-01-27 14:12:00,25
2012-01-27 14:12:00,25
2012-01-27 19:44:00,100
2012-01-27 22:33:00,64
2012-01-28 02:11:00,100
2012-01-28 09:54:00,99
2012-01-28 09:59:00,94
2012-01-28 16:02:00,94
2012-01-28 16:09:00,89
2012-01-28 17:20:00,89
2012-01-28 17:25:00,86
2012-01-28 20:08:00,86
2012-01-28 20:12:00,83
2012-01-29 01:05:00,83
2012-01-29 01:13:00,77
2012-01-29 01:14:00,76
2012-01-29 01:19:00,73
2012-01-29 15:28:00,72
2012-01-29 15:40:00,65
2012-01-29 15:51:00,65
2012-01-29 15:55:00,61
2012-01-29 16:38:00,61
2012-01-29 16:44:00,56
2012-01-30 09:07:00,56
2012-01-30 09:16:00,49
2012-01-30 09:28:00,48
2012-01-30 09:34:00,43
2012-01-30 09:34:00,43
2012-01-30 12:01:00,70
2012-01-30 12:03:00,70
2012-01-30 12:09:00,65
2012-01-30 12:30:00,65
2012-01-30 12:44:00,56
2012-01-30 12:50:00,56
2012-01-30 12:54:00,52
2012-01-30 12:56:00,52
2012-01-30 13:02:00,48
2012-01-30 14:55:00,48
2012-01-30 15:01:00,42
2012-01-30 15:42:00,42
2012-01-30 15:48:00,38
2012-01-30 16:07:00,38
2012-01-30 16:12:00,33
2012-01-30 16:28:00,33
2012-01-30 16:40:00,24
2012-01-30 16:42:00,24
2012-01-30 21:59:00,100
2012-01-31 08:15:00,98
2012-01-31 08:22:00,91
2012-01-31 08:27:00,91
2012-01-31 08:36:00,81
2012-01-31 14:31:00,81
2012-01-31 14:35:00,76
2012-01-31 14:44:00,76
2012-01-31 14:52:00,70
2012-01-31 15:51:00,70
2012-01-31 15:59:00,62
2012-01-31 16:07:00,62
2012-01-31 16:16:00,57
2012-01-31 16:33:00,57
2012-01-31 16:37:00,55
2012-01-31 16:38:00,55
2012-01-31 16:43:00,53
2012-02-01 08:54:00,53
2012-02-01 09:01:00,46
2012-02-01 09:07:00,45
2012-02-01 09:17:00,37
2012-02-01 14:35:00,37
2012-02-01 14:43:00,30
2012-02-01 14:58:00,30
2012-02-01 15:04:00,26
2012-02-01 17:53:00,26
2012-02-01 17:54:00,26
2012-02-01 17:54:00,26
2012-02-01 23:40:00,100
2012-02-03 07:45:00,100
2012-02-03 07:55:00,91
2012-02-03 07:59:00,90
2012-02-03 08:08:00,85
2012-02-03 10:21:00,84
2012-02-03 10:23:00,82
2012-02-03 11:48:00,82
2012-02-03 11:52:00,79
2012-02-03 13:40:00,71
2012-02-03 14:00:00,55
2012-02-03 14:12:00,55
2012-02-03 14:24:00,48
2012-02-03 14:25:00,48
2012-02-03 18:43:00,100
2012-02-04 13:24:00,100
2012-02-04 13:31:00,93
2012-02-04 13:36:00,93
2012-02-04 13:39:00,90
2012-02-04 13:50:00,90
2012-02-04 13:57:00,84
2012-02-04 18:06:00,84
2012-02-04 18:12:00,78
2012-02-04 20:07:00,78
2012-02-04 20:19:00,70
2012-02-04 20:19:00,70
2012-02-05 00:09:00,98
2012-02-05 11:08:00,98
2012-02-05 11:14:00,92
2012-02-05 11:32:00,92
2012-02-05 11:36:00,89
2012-02-05 11:42:00,89
2012-02-05 11:48:00,85
2012-02-05 14:36:00,85
2012-02-05 14:58:00,58
2012-02-05 15:04:00,57
2012-02-05 15:19:00,39
2012-02-05 15:27:00,39
2012-02-05 15:38:00,33
2012-02-05 15:38:00,33
2012-02-05 16:59:00,58
2012-02-05 17:00:00,58
2012-02-05 17:10:00,48
2012-02-05 17:42:00,48
2012-02-05 17:53:00,38
2012-02-05 17:53:00,38
2012-02-05 22:29:00,100
2012-02-06 07:19:00,99
2012-02-06 07:26:00,91
2012-02-06 14:56:00,91
2012-02-06 15:00:00,87
2012-02-06 15:09:00,87
2012-02-06 15:16:00,82
2012-02-07 06:45:00,81
2012-02-07 06:53:00,70
2012-02-07 14:55:00,70
2012-02-07 15:02:00,62
2012-02-07 19:11:00,62
2012-02-07 19:19:00,51
2012-02-07 19:46:00,51
2012-02-07 19:56:00,40
2012-02-08 06:46:00,39
2012-02-08 06:54:00,30
2012-02-08 06:55:00,30
2012-02-08 13:55:00,100
2012-02-08 13:56:00,100
2012-02-08 13:59:00,97
2012-02-08 14:05:00,100
2012-02-08 14:14:00,95
2012-02-09 06:44:00,90
2012-02-09 06:54:00,81
2012-02-09 14:57:00,81
2012-02-09 15:08:00,70
2012-02-10 13:09:00,70
2012-02-10 13:22:00,63
2012-02-10 13:38:00,63
2012-02-10 13:41:00,62
2012-02-10 13:59:00,61
2012-02-10 14:02:00,60
2012-02-10 14:05:00,60
2012-02-10 14:07:00,59
2012-02-10 14:16:00,59
2012-02-10 14:21:00,56
2012-02-10 14:29:00,56
2012-02-10 14:33:00,55
2012-02-11 13:38:00,54
2012-02-11 13:43:00,48
2012-02-11 13:58:00,48
2012-02-11 14:01:00,45
2012-02-11 14:05:00,45
2012-02-11 14:09:00,42
2012-02-11 14:16:00,42
2012-02-11 14:23:00,38
2012-02-13 09:09:00,37
2012-02-13 09:16:00,30
2012-02-13 09:20:00,30
2012-02-13 09:30:00,24
2012-02-13 09:31:00,24
2012-02-13 09:32:00,24
2012-02-13 09:32:00,24
2012-02-13 15:12:00,100
2012-02-17 08:32:00,100
2012-02-17 08:49:00,88
2012-02-17 10:04:00,83
2012-02-17 10:09:00,79
2012-02-17 10:16:00,79
2012-02-17 10:18:00,79
2012-02-17 10:24:00,79
2012-02-17 10:31:00,77
2012-02-17 11:06:00,77
2012-02-17 11:19:00,76
2012-02-17 11:27:00,76
2012-02-17 11:35:00,74
2012-02-17 11:35:00,74
2012-02-17 14:17:00,97
2012-02-20 08:20:00,97
2012-02-20 08:25:00,92
2012-02-20 09:07:00,92
2012-02-20 09:13:00,88
2012-02-20 15:13:00,88
2012-02-20 15:21:00,80
2012-02-20 15:28:00,80
2012-02-20 15:31:00,78
2012-02-20 15:36:00,78
2012-02-20 15:40:00,76
2012-02-20 15:55:00,76
2012-02-20 15:56:00,76
2012-02-20 15:56:00,76
2012-02-20 15:57:00,76
2012-02-21 20:19:00,72
2012-02-21 20:22:00,70
2012-02-21 23:29:00,70
2012-02-21 23:31:00,68
2012-02-22 11:36:00,68
2012-02-22 11:40:00,64
2012-02-22 11:42:00,64
2012-02-22 11:46:00,61
2012-02-22 11:46:00,61
2012-02-22 12:10:00,66
2012-02-22 12:12:00,66
2012-02-22 12:18:00,61
2012-02-22 14:27:00,61
2012-02-22 14:30:00,59
2012-02-22 16:49:00,59
2012-02-22 16:51:00,57
2012-02-22 17:05:00,57
2012-02-22 17:11:00,53
2012-02-22 19:13:00,53
2012-02-22 19:18:00,48
2012-02-22 19:24:00,48
2012-02-22 19:30:00,43
2012-02-22 19:31:00,43
2012-02-22 23:54:00,100
2012-03-02 17:41:00,96
2012-03-02 17:49:00,93
2012-03-09 16:26:00,91
2012-03-09 17:30:00,38
2012-03-09 17:30:00,38
2012-03-09 21:46:00,100
2012-03-11 13:12:00,100
2012-03-11 13:19:00,94
2012-03-11 13:48:00,94
2012-03-11 13:54:00,91
2012-03-11 14:05:00,91
2012-03-11 14:07:00,90
2012-03-11 14:12:00,90
2012-03-11 14:20:00,87
2012-03-12 10:12:00,87
2012-03-12 10:18:00,84
2012-03-12 11:00:00,84
2012-03-12 11:05:00,81
2012-03-12 11:28:00,81
2012-03-12 11:31:00,79
2012-03-12 11:35:00,79
2012-03-12 11:39:00,77
2012-03-12 11:56:00,77
2012-03-12 11:59:00,75
2012-03-12 12:04:00,75
2012-03-12 12:10:00,72
2012-03-12 18:50:00,72
